nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,sTimestamp,eTimestamp,tPubStore,tPushMsg,tSubStore,tTotal
1,1,10,10,1000,124086,sub6,pub4,1319472821271,1319472831329,17,10058,166,10241
1,1,10,10,1000,124086,sub10,pub4,1319472821271,1319472831416,17,10145,160,10322
1,1,10,10,1000,124086,sub2,pub4,1319472821271,1319472831774,17,10503,101,10621
1,1,10,10,1000,124086,sub5,pub4,1319472821271,1319472831822,17,10551,165,10733
1,1,10,10,1000,124086,sub1,pub5,1319472825394,1319472831962,24,6568,111,6703
1,1,10,10,1000,124086,sub9,pub4,1319472821271,1319472831987,17,10716,170,10903
1,1,10,10,1000,124086,sub3,pub5,1319472825394,1319472832364,24,6970,82,7076
1,1,10,10,1000,124086,sub7,pub5,1319472825394,1319472832539,24,7145,115,7284
1,1,10,10,1000,124086,sub4,pub5,1319472825394,1319472832580,24,7186,171,7381
1,1,10,10,1000,124086,sub8,pub5,1319472825394,1319472832602,24,7208,234,7466
1,1,10,10,1000,124086,sub6,pub5,1319472825394,1319472832678,24,7284,241,7549
1,1,10,10,1000,124086,sub5,pub5,1319472825394,1319472832735,24,7341,263,7628
1,1,10,10,1000,124086,sub9,pub5,1319472825394,1319472832754,24,7360,337,7721
1,1,10,10,1000,124086,sub2,pub5,1319472825394,1319472832810,24,7416,366,7806
1,1,10,10,1000,124086,sub10,pub5,1319472825394,1319472832845,24,7451,409,7884
1,1,10,10,1000,124086,sub8,pub6,1319472827720,1319472833036,25,5316,293,5634
1,1,10,10,1000,124086,sub1,pub6,1319472827720,1319472833135,25,5415,277,5717
1,1,10,10,1000,124086,sub10,pub6,1319472827720,1319472833308,25,5588,188,5801
1,1,10,10,1000,124086,sub2,pub6,1319472827720,1319472833948,25,6228,91,6344
1,1,10,10,1000,124086,sub9,pub6,1319472827720,1319472834062,25,6342,84,6451
1,1,10,10,1000,124086,sub3,pub7,1319472830973,1319472834460,26,3487,85,3598
1,1,10,10,1000,124086,sub4,pub7,1319472830973,1319472834585,26,3612,88,3726
1,1,10,10,1000,124086,sub1,pub7,1319472830973,1319472834682,26,3709,109,3844
1,1,10,10,1000,124086,sub9,pub7,1319472830973,1319472834712,26,3739,159,3924
1,1,10,10,1000,124086,sub7,pub7,1319472830973,1319472834714,26,3741,232,3999
1,1,10,10,1000,124086,sub5,pub8,1319472831469,1319472834777,17,3308,279,3604
1,1,10,10,1000,124086,sub2,pub8,1319472831469,1319472834915,17,3446,216,3679
1,1,10,10,1000,124086,sub4,pub6,1319472827720,1319472835004,25,7284,220,7529
1,1,10,10,1000,124086,sub7,pub6,1319472827720,1319472835228,25,7508,87,7620
1,1,10,10,1000,124086,sub1,pub9,1319472831824,1319472835531,27,3707,98,3832
1,1,10,10,1000,124086,sub6,pub9,1319472831824,1319472835560,27,3736,154,3917
1,1,10,10,1000,124086,sub2,pub7,1319472830973,1319472835613,26,4640,203,4869
1,1,10,10,1000,124087,sub6,pub10,1319472832723,1319472835736,21,3013,157,3191
1,1,10,10,1000,124086,sub6,pub6,1319472827720,1319472835914,25,8194,86,8305
1,1,10,10,1000,124087,sub8,pub10,1319472832723,1319472836239,21,3516,91,3628
1,1,10,10,1000,124086,sub7,pub9,1319472831824,1319472836244,27,4420,180,4627
1,1,10,10,1000,124086,sub10,pub8,1319472831469,1319472836383,17,4914,138,5069
1,1,10,10,1000,124086,sub5,pub7,1319472830973,1319472836712,26,5739,103,5868
1,1,10,10,1000,124086,sub8,pub7,1319472830973,1319472836713,26,5740,186,5952
1,1,10,10,1000,124086,sub10,pub9,1319472831824,1319472836832,27,5008,156,5191
1,1,10,10,1000,124086,sub3,pub6,1319472827720,1319472836920,25,9200,152,9377
1,1,10,10,1000,124086,sub10,pub7,1319472830973,1319472837452,26,6479,85,6590
1,1,10,10,1000,124086,sub8,pub9,1319472831824,1319472837812,27,5988,88,6103
1,1,10,10,1000,124086,sub5,pub6,1319472827720,1319472837896,25,10176,85,10286
1,1,10,10,1000,124086,sub4,pub9,1319472831824,1319472838044,27,6220,97,6344
1,1,10,10,1000,124087,sub3,pub10,1319472832723,1319472838072,21,5349,153,5523
1,1,10,10,1000,124086,sub4,pub8,1319472831469,1319472838163,17,6694,153,6864
1,1,10,10,1000,124086,sub8,pub8,1319472831469,1319472838418,17,6949,87,7053
1,1,10,10,1000,124086,sub6,pub7,1319472830973,1319472838512,26,7539,86,7651
1,1,10,10,1000,124086,sub7,pub8,1319472831469,1319472838590,17,7121,95,7233
1,1,10,10,1000,124086,sub1,pub8,1319472831469,1319472838797,17,7328,87,7432
1,1,10,10,1000,124086,sub6,pub8,1319472831469,1319472839362,17,7893,86,7996
1,1,10,10,1000,124086,sub3,pub9,1319472831824,1319472840021,27,8197,95,8319
1,1,10,10,1000,124087,sub9,pub10,1319472832723,1319472840018,21,7295,168,7484
1,1,10,10,1000,124086,sub9,pub8,1319472831469,1319472840308,17,8839,89,8945
1,1,10,10,1000,124087,sub4,pub10,1319472832723,1319472840476,21,7753,103,7877
1,1,10,10,1000,124086,sub2,pub9,1319472831824,1319472840516,27,8692,153,8872
1,1,10,10,1000,124086,sub9,pub9,1319472831824,1319472840593,27,8769,155,8951
1,1,10,10,1000,124087,sub2,pub10,1319472832723,1319472840713,21,7990,116,8127
1,1,10,10,1000,124086,sub3,pub8,1319472831469,1319472840825,17,9356,91,9464
1,1,10,10,1000,124087,sub1,pub10,1319472832723,1319472841112,21,8389,90,8500
1,1,10,10,1000,124087,sub5,pub10,1319472832723,1319472841206,21,8483,91,8595
1,1,10,10,1000,124086,sub5,pub9,1319472831824,1319472841371,27,9547,103,9677
1,1,10,10,1000,124087,sub7,pub10,1319472832723,1319472841415,21,8692,141,8854
1,1,10,10,1000,124087,sub10,pub10,1319472832723,1319472841539,21,8816,99,8936
