nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,sTimestamp,eTimestamp,tPubStore,tPushMsg,tSubStore,tTotal
1,1,10,10,10,1431,sub7,pub4,1319472793036,1319472797084,16,4048,398,4462
1,1,10,10,10,1431,sub4,pub1,1319472792972,1319472797124,17,4152,398,4567
1,1,10,10,10,1431,sub10,pub7,1319472793104,1319472797164,16,4060,398,4474
1,1,10,10,10,1431,sub6,pub5,1319472793056,1319472797204,12,4148,398,4558
1,1,10,10,10,1432,sub2,pub10,1319472793178,1319472797244,12,4066,398,4476
1,1,10,10,10,1431,sub8,pub8,1319472793135,1319472797284,19,4149,399,4567
1,1,10,10,10,1431,sub3,pub9,1319472793153,1319472797324,12,4171,398,4581
1,1,10,10,10,1431,sub5,pub6,1319472793076,1319472797364,13,4288,399,4700
1,1,10,10,10,1431,sub9,pub4,1319472793036,1319472797404,16,4368,398,4782
1,1,10,10,10,1431,sub1,pub8,1319472793135,1319472797444,19,4309,398,4726
1,1,10,10,10,1431,sub7,pub5,1319472793056,1319472797484,12,4428,398,4838
1,1,10,10,10,1431,sub4,pub6,1319472793076,1319472797524,13,4448,398,4859
1,1,10,10,10,1431,sub10,pub2,1319472792993,1319472797564,13,4571,399,4983
1,1,10,10,10,1431,sub6,pub7,1319472793104,1319472797604,16,4500,398,4914
1,1,10,10,10,1431,sub2,pub9,1319472793153,1319472797644,12,4491,399,4902
1,1,10,10,10,1431,sub8,pub5,1319472793056,1319472797684,12,4628,398,5038
1,1,10,10,10,1431,sub3,pub6,1319472793076,1319472797724,13,4648,398,5059
1,1,10,10,10,1432,sub5,pub10,1319472793178,1319472797764,12,4586,399,4997
1,1,10,10,10,1431,sub9,pub8,1319472793135,1319472797804,19,4669,398,5086
1,1,10,10,10,1432,sub1,pub10,1319472793178,1319472797844,12,4666,397,5075
1,1,10,10,10,1432,sub7,pub10,1319472793178,1319472797884,12,4706,397,5115
1,1,10,10,10,1431,sub4,pub8,1319472793135,1319472797924,19,4789,397,5205
1,1,10,10,10,1431,sub10,pub5,1319472793056,1319472797964,12,4908,398,5318
1,1,10,10,10,1431,sub6,pub8,1319472793135,1319472798004,19,4869,398,5286
1,1,10,10,10,1431,sub2,pub4,1319472793036,1319472798044,16,5008,397,5421
1,1,10,10,10,1431,sub3,pub8,1319472793135,1319472798124,19,4989,357,5365
1,1,10,10,10,1431,sub5,pub9,1319472793153,1319472798164,12,5011,357,5380
1,1,10,10,10,1431,sub9,pub9,1319472793153,1319472798204,12,5051,358,5421
1,1,10,10,10,1432,sub4,pub10,1319472793178,1319472798324,12,5146,277,5435
1,1,10,10,10,1432,sub10,pub10,1319472793178,1319472798364,12,5186,277,5475
1,1,10,10,10,1431,sub6,pub4,1319472793036,1319472798405,16,5369,278,5663
