nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,sTimestamp,eTimestamp,tPubStore,tPushMsg,tSubStore,tTotal
10,1,10,10,1,315,sub7,pub5,1319476687850,1319476689448,13,1598,397,2008
10,1,10,10,1,315,sub9,pub7,1319476687900,1319476689489,13,1589,397,1999
10,1,10,10,1,315,sub6,pub8,1319476687919,1319476689528,12,1609,398,2019
10,1,10,10,1,315,sub2,pub6,1319476687884,1319476689568,21,1684,398,2103
10,1,10,10,1,315,sub1,pub9,1319476687948,1319476689608,16,1660,397,2073
10,1,10,10,1,315,sub4,pub1,1319476687779,1319476689648,17,1869,398,2284
10,1,10,10,1,315,sub5,pub7,1319476687900,1319476689688,13,1788,398,2199
10,1,10,10,1,315,sub10,pub9,1319476687948,1319476689728,16,1780,397,2193
10,1,10,10,1,315,sub8,pub6,1319476687884,1319476689768,21,1884,397,2302
10,1,10,10,1,315,sub3,pub3,1319476687814,1319476689808,12,1994,397,2403
10,1,10,10,1,315,sub7,pub2,1319476687798,1319476689848,13,2050,397,2460
10,1,10,10,1,315,sub9,pub9,1319476687948,1319476689888,16,1940,397,2353
10,1,10,10,1,315,sub6,pub6,1319476687884,1319476689928,21,2044,398,2463
10,1,10,10,1,315,sub2,pub1,1319476687779,1319476689968,17,2189,397,2603
10,1,10,10,1,315,sub1,pub5,1319476687850,1319476690008,13,2158,398,2569
10,1,10,10,1,315,sub4,pub5,1319476687850,1319476690048,13,2198,397,2608
10,1,10,10,1,315,sub5,pub6,1319476687884,1319476690088,21,2204,398,2623
10,1,10,10,1,316,sub10,pub10,1319476687967,1319476690128,12,2161,397,2570
10,1,10,10,1,315,sub8,pub2,1319476687798,1319476690168,13,2370,397,2780
10,1,10,10,1,315,sub3,pub9,1319476687948,1319476690208,16,2260,398,2674
10,1,10,10,1,315,sub7,pub7,1319476687900,1319476690248,13,2348,398,2759
10,1,10,10,1,315,sub9,pub4,1319476687831,1319476690288,12,2457,398,2867
10,1,10,10,1,315,sub6,pub7,1319476687900,1319476690328,13,2428,398,2839
10,1,10,10,1,315,sub2,pub2,1319476687798,1319476690368,13,2570,399,2982
10,1,10,10,1,315,sub1,pub8,1319476687919,1319476690408,12,2489,398,2899
10,1,10,10,1,315,sub4,pub2,1319476687798,1319476690448,13,2650,397,3060
10,1,10,10,1,315,sub5,pub5,1319476687850,1319476690488,13,2638,398,3049
10,1,10,10,1,315,sub10,pub7,1319476687900,1319476690528,13,2628,397,3038
10,1,10,10,1,315,sub8,pub9,1319476687948,1319476690568,16,2620,399,3035
10,1,10,10,1,315,sub3,pub8,1319476687919,1319476690608,12,2689,398,3099
10,1,10,10,1,316,sub7,pub10,1319476687967,1319476690648,12,2681,398,3091
10,1,10,10,1,315,sub9,pub6,1319476687884,1319476690688,21,2804,398,3223
10,1,10,10,1,315,sub6,pub9,1319476687948,1319476690728,16,2780,399,3195
10,1,10,10,1,315,sub2,pub9,1319476687948,1319476690769,16,2821,397,3234
10,1,10,10,1,315,sub1,pub4,1319476687831,1319476690808,12,2977,397,3386
10,1,10,10,1,315,sub4,pub9,1319476687948,1319476690848,16,2900,398,3314
10,1,10,10,1,315,sub5,pub3,1319476687814,1319476690888,12,3074,398,3484
10,1,10,10,1,315,sub10,pub8,1319476687919,1319476690928,12,3009,399,3420
10,1,10,10,1,316,sub8,pub10,1319476687967,1319476690969,12,3002,397,3411
10,1,10,10,1,316,sub3,pub10,1319476687967,1319476691008,12,3041,398,3451
10,1,10,10,1,315,sub7,pub4,1319476687831,1319476691048,12,3217,398,3627
10,1,10,10,1,315,sub9,pub3,1319476687814,1319476691088,12,3274,398,3684
10,1,10,10,1,315,sub6,pub4,1319476687831,1319476691128,12,3297,397,3706
10,1,10,10,1,315,sub2,pub8,1319476687919,1319476691168,12,3249,398,3659
10,1,10,10,1,315,sub1,pub7,1319476687900,1319476691208,13,3308,398,3719
10,1,10,10,1,316,sub4,pub10,1319476687967,1319476691248,12,3281,398,3691
10,1,10,10,1,316,sub5,pub10,1319476687967,1319476691288,12,3321,398,3731
10,1,10,10,1,315,sub8,pub7,1319476687900,1319476691368,13,3468,358,3839
10,1,10,10,1,316,sub9,pub10,1319476687967,1319476691488,12,3521,278,3811
10,1,10,10,1,315,sub4,pub8,1319476687919,1319476691675,12,3756,131,3899
10,2,10,10,1,315,sub10,pub2,1319476799207,1319476799215,12,8,39,59
10,2,10,10,1,315,sub6,pub1,1319476799191,1319476799218,13,27,76,116
10,2,10,10,1,315,sub3,pub1,1319476799191,1319476799225,13,34,108,155
10,2,10,10,1,315,sub2,pub3,1319476799226,1319476799236,14,10,138,162
10,2,10,10,1,315,sub7,pub3,1319476799226,1319476799236,14,10,178,202
10,2,10,10,1,315,sub1,pub3,1319476799226,1319476799239,14,13,215,242
10,2,10,10,1,315,sub9,pub2,1319476799207,1319476799243,12,36,251,299
10,2,10,10,1,315,sub5,pub1,1319476799191,1319476799250,13,59,284,356
10,2,10,10,1,315,sub8,pub1,1319476799191,1319476799266,13,75,308,396
10,2,10,10,1,315,sub10,pub1,1319476799191,1319476799280,13,89,334,436
10,2,10,10,1,315,sub6,pub2,1319476799207,1319476799296,12,89,358,459
10,2,10,10,1,315,sub4,pub1,1319476799191,1319476799303,13,112,391,516
10,2,10,10,1,315,sub3,pub2,1319476799207,1319476799336,12,129,398,539
10,2,10,10,1,315,sub2,pub1,1319476799191,1319476799376,13,185,398,596
10,2,10,10,1,315,sub7,pub1,1319476799191,1319476799416,13,225,398,636
10,2,10,10,1,315,sub1,pub1,1319476799191,1319476799456,13,265,398,676
10,2,10,10,1,315,sub9,pub1,1319476799191,1319476799496,13,305,398,716
10,2,10,10,1,315,sub5,pub4,1319476799252,1319476799536,20,284,398,702
10,2,10,10,1,315,sub8,pub3,1319476799226,1319476799576,14,350,398,762
10,2,10,10,1,315,sub10,pub6,1319476799318,1319476799616,25,298,398,721
10,2,10,10,1,315,sub6,pub3,1319476799226,1319476799656,14,430,398,842
10,2,10,10,1,315,sub4,pub3,1319476799226,1319476799696,14,470,399,883
10,2,10,10,1,315,sub3,pub4,1319476799252,1319476799736,20,484,398,902
10,2,10,10,1,315,sub2,pub4,1319476799252,1319476799776,20,524,398,942
10,2,10,10,1,315,sub7,pub6,1319476799318,1319476799816,25,498,398,921
10,2,10,10,1,315,sub1,pub6,1319476799318,1319476799856,25,538,398,961
10,2,10,10,1,315,sub9,pub8,1319476799363,1319476799896,13,533,398,944
10,2,10,10,1,315,sub5,pub2,1319476799207,1319476799936,12,729,398,1139
10,2,10,10,1,315,sub8,pub2,1319476799207,1319476799976,12,769,398,1179
10,2,10,10,1,315,sub10,pub4,1319476799252,1319476800016,20,764,398,1182
10,2,10,10,1,315,sub6,pub5,1319476799285,1319476800056,26,771,398,1195
10,2,10,10,1,315,sub4,pub4,1319476799252,1319476800096,20,844,398,1262
10,2,10,10,1,315,sub3,pub5,1319476799285,1319476800136,26,851,398,1275
10,2,10,10,1,316,sub2,pub10,1319476799408,1319476800176,16,768,398,1182
10,2,10,10,1,315,sub7,pub2,1319476799207,1319476800216,12,1009,398,1419
10,2,10,10,1,315,sub1,pub2,1319476799207,1319476800256,12,1049,398,1459
10,2,10,10,1,315,sub9,pub4,1319476799252,1319476800296,20,1044,398,1462
10,2,10,10,1,315,sub5,pub8,1319476799363,1319476800336,13,973,398,1384
10,2,10,10,1,315,sub8,pub4,1319476799252,1319476800376,20,1124,398,1542
10,2,10,10,1,315,sub10,pub3,1319476799226,1319476800416,14,1190,398,1602
10,2,10,10,1,315,sub6,pub4,1319476799252,1319476800456,20,1204,398,1622
10,2,10,10,1,315,sub4,pub6,1319476799318,1319476800496,25,1178,398,1601
10,2,10,10,1,315,sub3,pub3,1319476799226,1319476800536,14,1310,398,1722
10,2,10,10,1,315,sub2,pub5,1319476799285,1319476800576,26,1291,399,1716
10,2,10,10,1,315,sub7,pub8,1319476799363,1319476800616,13,1253,398,1664
10,2,10,10,1,316,sub1,pub10,1319476799408,1319476800656,16,1248,398,1662
10,2,10,10,1,315,sub9,pub3,1319476799226,1319476800696,14,1470,398,1882
10,2,10,10,1,315,sub5,pub3,1319476799226,1319476800736,14,1510,398,1922
10,2,10,10,1,315,sub8,pub8,1319476799363,1319476800776,13,1413,398,1824
10,2,10,10,1,315,sub10,pub5,1319476799285,1319476800816,26,1531,398,1955
10,2,10,10,1,316,sub6,pub10,1319476799408,1319476800856,16,1448,398,1862
10,2,10,10,1,315,sub4,pub7,1319476799343,1319476800896,18,1553,398,1969
10,2,10,10,1,315,sub3,pub7,1319476799343,1319476800936,18,1593,398,2009
10,2,10,10,1,315,sub2,pub2,1319476799207,1319476800977,12,1770,397,2179
10,2,10,10,1,315,sub7,pub9,1319476799380,1319476801016,13,1636,398,2047
10,2,10,10,1,315,sub1,pub4,1319476799252,1319476801056,20,1804,398,2222
10,2,10,10,1,315,sub9,pub5,1319476799285,1319476801096,26,1811,398,2235
10,2,10,10,1,315,sub5,pub9,1319476799380,1319476801136,13,1756,398,2167
10,2,10,10,1,315,sub8,pub5,1319476799285,1319476801176,26,1891,398,2315
10,2,10,10,1,315,sub10,pub9,1319476799380,1319476801216,13,1836,398,2247
10,2,10,10,1,315,sub6,pub8,1319476799363,1319476801256,13,1893,398,2304
10,2,10,10,1,315,sub4,pub2,1319476799207,1319476801296,12,2089,398,2499
10,2,10,10,1,315,sub3,pub6,1319476799318,1319476801336,25,2018,398,2441
10,2,10,10,1,315,sub2,pub7,1319476799343,1319476801376,18,2033,398,2449
10,2,10,10,1,315,sub7,pub4,1319476799252,1319476801416,20,2164,398,2582
10,2,10,10,1,315,sub1,pub8,1319476799363,1319476801456,13,2093,398,2504
10,2,10,10,1,315,sub9,pub7,1319476799343,1319476801496,18,2153,398,2569
10,2,10,10,1,315,sub5,pub7,1319476799343,1319476801536,18,2193,398,2609
10,2,10,10,1,315,sub8,pub6,1319476799318,1319476801576,25,2258,398,2681
10,2,10,10,1,316,sub10,pub10,1319476799408,1319476801616,16,2208,398,2622
10,2,10,10,1,315,sub6,pub7,1319476799343,1319476801656,18,2313,398,2729
10,2,10,10,1,315,sub4,pub5,1319476799285,1319476801696,26,2411,398,2835
10,2,10,10,1,315,sub3,pub9,1319476799380,1319476801736,13,2356,398,2767
10,2,10,10,1,315,sub2,pub8,1319476799363,1319476801776,13,2413,398,2824
10,2,10,10,1,315,sub7,pub5,1319476799285,1319476801816,26,2531,398,2955
10,2,10,10,1,315,sub1,pub9,1319476799380,1319476801856,13,2476,398,2887
10,2,10,10,1,315,sub9,pub9,1319476799380,1319476801896,13,2516,398,2927
10,2,10,10,1,315,sub5,pub5,1319476799285,1319476801936,26,2651,398,3075
10,2,10,10,1,315,sub8,pub9,1319476799380,1319476801976,13,2596,398,3007
10,2,10,10,1,315,sub10,pub7,1319476799343,1319476802016,18,2673,398,3089
10,2,10,10,1,315,sub6,pub6,1319476799318,1319476802056,25,2738,398,3161
10,2,10,10,1,315,sub4,pub9,1319476799380,1319476802096,13,2716,398,3127
10,2,10,10,1,315,sub3,pub8,1319476799363,1319476802136,13,2773,398,3184
10,2,10,10,1,315,sub2,pub6,1319476799318,1319476802176,25,2858,398,3281
10,2,10,10,1,315,sub7,pub7,1319476799343,1319476802216,18,2873,398,3289
10,2,10,10,1,315,sub1,pub5,1319476799285,1319476802256,26,2971,398,3395
10,2,10,10,1,316,sub9,pub10,1319476799408,1319476802296,16,2888,398,3302
10,2,10,10,1,315,sub5,pub6,1319476799318,1319476802336,25,3018,398,3441
10,2,10,10,1,315,sub8,pub7,1319476799343,1319476802376,18,3033,398,3449
10,2,10,10,1,315,sub10,pub8,1319476799363,1319476802416,13,3053,398,3464
10,2,10,10,1,315,sub6,pub9,1319476799380,1319476802456,13,3076,398,3487
10,2,10,10,1,315,sub4,pub8,1319476799363,1319476802496,13,3133,398,3544
10,2,10,10,1,316,sub3,pub10,1319476799408,1319476802536,16,3128,398,3542
10,2,10,10,1,315,sub2,pub9,1319476799380,1319476802576,13,3196,398,3607
10,2,10,10,1,316,sub7,pub10,1319476799408,1319476802616,16,3208,398,3622
10,2,10,10,1,315,sub1,pub7,1319476799343,1319476802656,18,3313,398,3729
10,2,10,10,1,315,sub9,pub6,1319476799318,1319476802696,25,3378,398,3801
10,2,10,10,1,316,sub5,pub10,1319476799408,1319476802736,16,3328,399,3743
10,2,10,10,1,316,sub8,pub10,1319476799408,1319476802776,16,3368,398,3782
10,2,10,10,1,316,sub4,pub10,1319476799408,1319476802896,16,3488,318,3822
10,3,10,10,1,315,sub10,pub2,1319476910060,1319476910068,10,8,39,57
10,3,10,10,1,315,sub6,pub1,1319476910046,1319476910074,16,28,72,116
10,3,10,10,1,315,sub3,pub1,1319476910046,1319476910077,16,31,109,156
10,3,10,10,1,315,sub2,pub3,1319476910075,1319476910085,11,10,141,162
10,3,10,10,1,315,sub7,pub3,1319476910075,1319476910086,11,11,180,202
10,3,10,10,1,315,sub1,pub3,1319476910075,1319476910089,11,14,217,242
10,3,10,10,1,315,sub5,pub1,1319476910046,1319476910104,16,58,242,316
10,3,10,10,1,315,sub9,pub2,1319476910060,1319476910105,10,45,281,336
10,3,10,10,1,315,sub8,pub1,1319476910046,1319476910120,16,74,306,396
10,3,10,10,1,315,sub6,pub2,1319476910060,1319476910148,10,88,318,416
10,3,10,10,1,315,sub10,pub1,1319476910046,1319476910149,16,103,357,476
10,3,10,10,1,315,sub4,pub1,1319476910046,1319476910183,16,137,363,516
10,3,10,10,1,315,sub3,pub2,1319476910060,1319476910188,10,128,398,536
10,3,10,10,1,315,sub2,pub5,1319476910125,1319476910230,20,105,396,521
10,3,10,10,1,315,sub7,pub1,1319476910046,1319476910268,16,222,398,636
10,3,10,10,1,315,sub1,pub1,1319476910046,1319476910308,16,262,398,676
10,3,10,10,1,315,sub5,pub4,1319476910094,1319476910348,14,254,398,666
10,3,10,10,1,315,sub9,pub1,1319476910046,1319476910388,16,342,398,756
10,3,10,10,1,315,sub8,pub3,1319476910075,1319476910428,11,353,398,762
10,3,10,10,1,315,sub6,pub5,1319476910125,1319476910468,20,343,398,761
10,3,10,10,1,315,sub10,pub6,1319476910151,1319476910508,14,357,398,769
10,3,10,10,1,315,sub4,pub6,1319476910151,1319476910548,14,397,398,809
10,3,10,10,1,315,sub3,pub4,1319476910094,1319476910588,14,494,398,906
10,3,10,10,1,315,sub2,pub1,1319476910046,1319476910628,16,582,398,996
10,3,10,10,1,315,sub7,pub6,1319476910151,1319476910668,14,517,398,929
10,3,10,10,1,315,sub1,pub6,1319476910151,1319476910708,14,557,398,969
10,3,10,10,1,315,sub5,pub2,1319476910060,1319476910748,10,688,398,1096
10,3,10,10,1,315,sub9,pub8,1319476910192,1319476910788,13,596,398,1007
10,3,10,10,1,315,sub8,pub4,1319476910094,1319476910828,14,734,398,1146
10,3,10,10,1,315,sub6,pub3,1319476910075,1319476910868,11,793,398,1202
10,3,10,10,1,315,sub10,pub4,1319476910094,1319476910908,14,814,398,1226
10,3,10,10,1,315,sub4,pub4,1319476910094,1319476910948,14,854,398,1266
10,3,10,10,1,315,sub3,pub5,1319476910125,1319476910988,20,863,398,1281
10,3,10,10,1,315,sub2,pub4,1319476910094,1319476911028,14,934,398,1346
10,3,10,10,1,315,sub7,pub8,1319476910192,1319476911068,13,876,398,1287
10,3,10,10,1,315,sub1,pub2,1319476910060,1319476911108,10,1048,398,1456
10,3,10,10,1,315,sub5,pub8,1319476910192,1319476911148,13,956,398,1367
10,3,10,10,1,315,sub9,pub5,1319476910125,1319476911188,20,1063,398,1481
10,3,10,10,1,315,sub8,pub2,1319476910060,1319476911228,10,1168,398,1576
10,3,10,10,1,315,sub6,pub7,1319476910166,1319476911268,11,1102,398,1511
10,3,10,10,1,315,sub10,pub5,1319476910125,1319476911308,20,1183,398,1601
10,3,10,10,1,315,sub4,pub3,1319476910075,1319476911348,11,1273,398,1682
10,3,10,10,1,315,sub3,pub7,1319476910166,1319476911388,11,1222,398,1631
10,3,10,10,1,316,sub2,pub10,1319476910245,1319476911428,10,1183,398,1591
10,3,10,10,1,315,sub7,pub2,1319476910060,1319476911468,10,1408,398,1816
10,3,10,10,1,316,sub1,pub10,1319476910245,1319476911508,10,1263,398,1671
10,3,10,10,1,315,sub5,pub7,1319476910166,1319476911548,11,1382,398,1791
10,3,10,10,1,315,sub9,pub4,1319476910094,1319476911588,14,1494,398,1906
10,3,10,10,1,315,sub8,pub5,1319476910125,1319476911628,20,1503,398,1921
10,3,10,10,1,315,sub6,pub6,1319476910151,1319476911668,14,1517,398,1929
10,3,10,10,1,315,sub10,pub3,1319476910075,1319476911708,11,1633,398,2042
10,3,10,10,1,315,sub4,pub7,1319476910166,1319476911748,11,1582,398,1991
10,3,10,10,1,315,sub3,pub3,1319476910075,1319476911788,11,1713,398,2122
10,3,10,10,1,315,sub2,pub7,1319476910166,1319476911828,11,1662,398,2071
10,3,10,10,1,315,sub7,pub5,1319476910125,1319476911868,20,1743,398,2161
10,3,10,10,1,315,sub1,pub4,1319476910094,1319476911908,14,1814,398,2226
10,3,10,10,1,315,sub5,pub5,1319476910125,1319476911948,20,1823,398,2241
10,3,10,10,1,315,sub9,pub7,1319476910166,1319476911988,11,1822,398,2231
10,3,10,10,1,315,sub8,pub8,1319476910192,1319476912028,13,1836,398,2247
10,3,10,10,1,315,sub6,pub8,1319476910192,1319476912068,13,1876,398,2287
10,3,10,10,1,316,sub10,pub10,1319476910245,1319476912108,10,1863,398,2271
10,3,10,10,1,315,sub4,pub2,1319476910060,1319476912148,10,2088,398,2496
10,3,10,10,1,315,sub3,pub6,1319476910151,1319476912188,14,2037,398,2449
10,3,10,10,1,315,sub2,pub2,1319476910060,1319476912228,10,2168,398,2576
10,3,10,10,1,315,sub7,pub9,1319476910228,1319476912268,22,2040,398,2460
10,3,10,10,1,315,sub1,pub5,1319476910125,1319476912308,20,2183,398,2601
10,3,10,10,1,315,sub5,pub9,1319476910228,1319476912348,22,2120,398,2540
10,3,10,10,1,315,sub9,pub3,1319476910075,1319476912388,11,2313,398,2722
10,3,10,10,1,315,sub8,pub6,1319476910151,1319476912428,14,2277,398,2689
10,3,10,10,1,316,sub6,pub10,1319476910245,1319476912468,10,2223,398,2631
10,3,10,10,1,315,sub10,pub9,1319476910228,1319476912508,22,2280,398,2700
10,3,10,10,1,315,sub4,pub5,1319476910125,1319476912548,20,2423,399,2842
10,3,10,10,1,315,sub3,pub9,1319476910228,1319476912588,22,2360,399,2781
10,3,10,10,1,315,sub2,pub6,1319476910151,1319476912628,14,2477,398,2889
10,3,10,10,1,315,sub7,pub7,1319476910166,1319476912668,11,2502,398,2911
10,3,10,10,1,315,sub1,pub8,1319476910192,1319476912708,13,2516,398,2927
10,3,10,10,1,315,sub5,pub3,1319476910075,1319476912748,11,2673,398,3082
10,3,10,10,1,315,sub9,pub9,1319476910228,1319476912788,22,2560,398,2980
10,3,10,10,1,315,sub8,pub9,1319476910228,1319476912828,22,2600,398,3020
10,3,10,10,1,315,sub6,pub4,1319476910094,1319476912868,14,2774,398,3186
10,3,10,10,1,315,sub10,pub7,1319476910166,1319476912908,11,2742,398,3151
10,3,10,10,1,315,sub4,pub8,1319476910192,1319476912948,13,2756,398,3167
10,3,10,10,1,315,sub3,pub8,1319476910192,1319476912988,13,2796,398,3207
10,3,10,10,1,315,sub2,pub8,1319476910192,1319476913028,13,2836,398,3247
10,3,10,10,1,315,sub7,pub4,1319476910094,1319476913068,14,2974,398,3386
10,3,10,10,1,315,sub1,pub7,1319476910166,1319476913108,11,2942,398,3351
10,3,10,10,1,315,sub5,pub6,1319476910151,1319476913149,14,2998,396,3408
10,3,10,10,1,315,sub9,pub6,1319476910151,1319476913188,14,3037,398,3449
10,3,10,10,1,315,sub8,pub7,1319476910166,1319476913228,11,3062,398,3471
10,3,10,10,1,315,sub6,pub9,1319476910228,1319476913268,22,3040,398,3460
10,3,10,10,1,315,sub10,pub8,1319476910192,1319476913308,13,3116,398,3527
10,3,10,10,1,316,sub4,pub10,1319476910245,1319476913348,10,3103,398,3511
10,3,10,10,1,316,sub3,pub10,1319476910245,1319476913388,10,3143,398,3551
10,3,10,10,1,315,sub2,pub9,1319476910228,1319476913428,22,3200,398,3620
10,3,10,10,1,316,sub7,pub10,1319476910245,1319476913468,10,3223,398,3631
10,3,10,10,1,315,sub1,pub9,1319476910228,1319476913508,22,3280,398,3700
10,3,10,10,1,316,sub5,pub10,1319476910245,1319476913548,10,3303,398,3711
10,3,10,10,1,316,sub9,pub10,1319476910245,1319476913588,10,3343,398,3751
10,3,10,10,1,316,sub8,pub10,1319476910245,1319476913628,10,3383,398,3791
10,3,10,10,1,315,sub4,pub9,1319476910228,1319476913748,22,3520,318,3860
10,4,10,10,1,315,sub6,pub1,1319477021271,1319477021285,15,14,38,67
10,4,10,10,1,315,sub10,pub2,1319477021287,1319477021295,12,8,67,87
10,4,10,10,1,315,sub3,pub1,1319477021271,1319477021303,15,32,100,147
10,4,10,10,1,315,sub2,pub3,1319477021301,1319477021312,10,11,130,151
10,4,10,10,1,315,sub7,pub3,1319477021301,1319477021314,10,13,169,192
10,4,10,10,1,315,sub1,pub3,1319477021301,1319477021316,10,15,206,231
10,4,10,10,1,315,sub8,pub3,1319477021301,1319477021334,10,33,228,271
10,4,10,10,1,315,sub9,pub2,1319477021287,1319477021342,12,55,260,327
10,4,10,10,1,315,sub6,pub2,1319477021287,1319477021345,12,58,297,367
10,4,10,10,1,315,sub10,pub6,1319477021349,1319477021364,11,15,318,344
10,4,10,10,1,315,sub5,pub4,1319477021317,1319477021365,11,48,357,416
10,4,10,10,1,315,sub3,pub4,1319477021317,1319477021404,11,87,358,456
10,4,10,10,1,316,sub2,pub10,1319477021455,1319477021465,10,10,337,357
10,4,10,10,1,315,sub4,pub3,1319477021301,1319477021468,10,167,376,553
10,4,10,10,1,315,sub7,pub6,1319477021349,1319477021484,11,135,398,544
10,4,10,10,1,315,sub1,pub6,1319477021349,1319477021524,11,175,398,584
10,4,10,10,1,315,sub8,pub4,1319477021317,1319477021564,11,247,398,656
10,4,10,10,1,315,sub9,pub8,1319477021398,1319477021604,20,206,398,624
10,4,10,10,1,315,sub6,pub3,1319477021301,1319477021644,10,343,398,751
10,4,10,10,1,315,sub10,pub3,1319477021301,1319477021684,10,383,398,791
10,4,10,10,1,315,sub5,pub1,1319477021271,1319477021724,15,453,398,866
10,4,10,10,1,315,sub3,pub2,1319477021287,1319477021764,12,477,398,887
10,4,10,10,1,315,sub2,pub4,1319477021317,1319477021804,11,487,398,896
10,4,10,10,1,315,sub4,pub6,1319477021349,1319477021844,11,495,398,904
10,4,10,10,1,315,sub7,pub1,1319477021271,1319477021884,15,613,398,1026
10,4,10,10,1,315,sub1,pub1,1319477021271,1319477021924,15,653,398,1066
10,4,10,10,1,315,sub8,pub5,1319477021332,1319477021964,11,632,398,1041
10,4,10,10,1,315,sub9,pub1,1319477021271,1319477022004,15,733,398,1146
10,4,10,10,1,315,sub6,pub5,1319477021332,1319477022044,11,712,398,1121
10,4,10,10,1,315,sub10,pub4,1319477021317,1319477022084,11,767,398,1176
10,4,10,10,1,315,sub5,pub8,1319477021398,1319477022124,20,726,398,1144
10,4,10,10,1,315,sub3,pub5,1319477021332,1319477022164,11,832,398,1241
10,4,10,10,1,315,sub2,pub5,1319477021332,1319477022204,11,872,398,1281
10,4,10,10,1,315,sub4,pub7,1319477021367,1319477022244,13,877,398,1288
10,4,10,10,1,315,sub7,pub8,1319477021398,1319477022284,20,886,398,1304
