nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,sTimestamp,eTimestamp,tPubStore,tPushMsg,tSubStore,tTotal
10,1,10,1,10,1431,sub6,pub1,1319476599117,1319476599165,15,48,47,110
10,1,10,1,10,1431,sub3,pub1,1319476599117,1319476599176,15,59,84,158
10,1,10,1,10,1431,sub7,pub1,1319476599117,1319476599209,15,92,88,195
10,1,10,1,10,1431,sub5,pub1,1319476599117,1319476599213,15,96,125,236
10,1,10,1,10,1431,sub1,pub1,1319476599117,1319476599233,15,116,146,277
10,1,10,1,10,1431,sub8,pub1,1319476599117,1319476599238,15,121,180,316
10,1,10,1,10,1431,sub9,pub1,1319476599117,1319476599254,15,137,204,356
10,1,10,1,10,1431,sub10,pub1,1319476599117,1319476599260,15,143,238,396
10,1,10,1,10,1431,sub4,pub1,1319476599117,1319476599280,15,163,259,437
10,1,10,1,10,1431,sub2,pub1,1319476599117,1319476599295,15,178,283,476
10,2,10,1,10,1431,sub6,pub1,1319476757525,1319476757549,15,24,42,81
10,2,10,1,10,1431,sub3,pub1,1319476757525,1319476757556,15,31,75,121
10,2,10,1,10,1431,sub7,pub1,1319476757525,1319476757576,15,51,95,161
10,2,10,1,10,1431,sub5,pub1,1319476757525,1319476757582,15,57,129,201
10,2,10,1,10,1431,sub1,pub1,1319476757525,1319476757591,15,66,159,240
10,2,10,1,10,1431,sub8,pub1,1319476757525,1319476757595,15,70,195,280
10,2,10,1,10,1431,sub9,pub1,1319476757525,1319476757604,15,79,226,320
10,2,10,1,10,1431,sub10,pub1,1319476757525,1319476757606,15,81,264,360
10,2,10,1,10,1431,sub4,pub1,1319476757525,1319476757619,15,94,291,400
10,2,10,1,10,1431,sub2,pub1,1319476757525,1319476757628,15,103,732,850
10,3,10,1,10,1431,sub6,pub1,1319476868391,1319476868417,15,26,38,79
10,3,10,1,10,1431,sub3,pub1,1319476868391,1319476868421,15,30,73,118
10,3,10,1,10,1431,sub7,pub1,1319476868391,1319476868442,15,51,93,159
10,3,10,1,10,1431,sub5,pub1,1319476868391,1319476868445,15,54,129,198
10,3,10,1,10,1431,sub1,pub1,1319476868391,1319476868457,15,66,158,239
10,3,10,1,10,1431,sub8,pub1,1319476868391,1319476868461,15,70,193,278
10,3,10,1,10,1431,sub9,pub1,1319476868391,1319476868470,15,79,225,319
10,3,10,1,10,1431,sub10,pub1,1319476868391,1319476868472,15,81,263,359
10,3,10,1,10,1431,sub4,pub1,1319476868391,1319476868485,15,94,289,398
10,3,10,1,10,1431,sub2,pub1,1319476868391,1319476868502,15,111,312,438
10,4,10,1,10,1431,sub6,pub1,1319476979602,1319476979624,21,22,39,82
10,4,10,1,10,1431,sub3,pub1,1319476979602,1319476979630,21,28,73,122
10,4,10,1,10,1431,sub7,pub1,1319476979602,1319476979651,21,49,92,162
10,4,10,1,10,1431,sub5,pub1,1319476979602,1319476979653,21,51,130,202
10,4,10,1,10,1431,sub1,pub1,1319476979602,1319476979666,21,64,156,241
10,4,10,1,10,1431,sub8,pub1,1319476979602,1319476979669,21,67,193,281
10,4,10,1,10,1431,sub9,pub1,1319476979602,1319476979678,21,76,224,321
10,4,10,1,10,1431,sub10,pub1,1319476979602,1319476979680,21,78,262,361
10,4,10,1,10,1431,sub4,pub1,1319476979602,1319476979694,21,92,289,402
10,4,10,1,10,1431,sub2,pub1,1319476979602,1319476979702,21,100,320,441
10,5,10,1,10,1431,sub6,pub1,1319477089911,1319477089943,15,32,40,87
10,5,10,1,10,1431,sub3,pub1,1319477089911,1319477089948,15,37,75,127
10,5,10,1,10,1431,sub7,pub1,1319477089911,1319477089970,15,59,92,166
10,5,10,1,10,1431,sub5,pub1,1319477089911,1319477089974,15,63,128,206
