1,982591856
1,204874868
1,210543994
1,231372606
1,2019188094
1,2023478548
1,41207540
1,38911744
1,38911521
1,37145780
1,37896015
1,38861850
1,40757191
1,267842021
1,36894140
1,33046249
1,37187759
1,40073612
1,40594348
1,38032983
1,40593366
1,41711665
1,39707768
1,42467691
1,33060418
1,37292797
1,36068551
1,38823589
1,40399056
1,40602927
1,40071639
1,38826796
1,39416885
1,38874568
1,38812055
1,165462603
1,39403601
1,38706806
1,42052911
1,39766022
1,37055273
1,37517006
1,43321976
1,770341178
1,40750591
1,40401383
1,40248261
1,41377130
1,45693313
1,63132336
1,38141976
1,41341851
1,43700663
1,41966169
1,40508359
1,41368456
1,40856870
1,40794078
1,38620486
1,39687733
1,40815791
1,39052105
1,39590995
1,38520044
1,40102656
1,39311981
1,40388794
1,38454122
1,40978538
1,39051196
1,40972175
1,39525562
1,36614502
1,37443940
1,38512857
1,40214616
1,40992013
1,39056366
1,36823820
1,37680070
1,43441418
1,39559714
1,38897264
1,38495882
1,40005581
1,38608333
1,41774027
1,39955645
1,40998225
1,36858598
1,38040802
1,39656926
1,36592436
1,37819055
1,40894099
1,40822509
1,39561386
1,39965903
1,41584685
1,37415369
1,41606264
1,39732491
1,39696739
1,38241597
