nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,100,10,10,1432,sub23,pub1,14,1604,38,1656
1,1,100,10,10,1432,sub84,pub1,14,1607,75,1696
1,1,100,10,10,1432,sub20,pub1,14,1613,109,1736
1,1,100,10,10,1432,sub77,pub1,14,1615,147,1776
1,1,100,10,10,1432,sub61,pub1,14,1618,184,1816
1,1,100,10,10,1432,sub6,pub1,14,1624,218,1856
1,1,100,10,10,1432,sub58,pub1,14,1627,255,1896
1,1,100,10,10,1432,sub11,pub1,14,1628,294,1936
1,1,100,10,10,1432,sub25,pub1,14,1631,331,1976
1,1,100,10,10,1432,sub17,pub1,14,1633,369,2016
1,1,100,10,10,1432,sub44,pub1,14,1641,405,2060
1,1,100,10,10,1432,sub93,pub1,14,1643,447,2104
1,1,100,10,10,1432,sub9,pub1,14,1644,485,2143
1,1,100,10,10,1432,sub33,pub1,14,1646,523,2183
1,1,100,10,10,1432,sub32,pub1,14,1647,563,2224
1,1,100,10,10,1432,sub5,pub1,14,1649,601,2264
1,1,100,10,10,1432,sub1,pub1,14,1651,639,2304
1,1,100,10,10,1432,sub43,pub1,14,1658,672,2344
1,1,100,10,10,1432,sub40,pub1,14,1660,710,2384
1,1,100,10,10,1432,sub90,pub1,14,1666,744,2424
1,1,100,10,10,1432,sub3,pub1,14,1668,782,2464
1,1,100,10,10,1432,sub66,pub1,14,1668,822,2504
1,1,100,10,10,1432,sub56,pub1,14,1671,858,2543
1,1,100,10,10,1432,sub73,pub1,14,1676,894,2584
1,1,100,10,10,1432,sub59,pub1,14,1680,931,2625
1,1,100,10,10,1432,sub35,pub1,14,1692,958,2664
1,1,100,10,10,1432,sub80,pub1,14,1696,994,2704
1,1,100,10,10,1432,sub79,pub1,14,1700,1030,2744
1,1,100,10,10,1432,sub99,pub1,14,1703,1067,2784
1,1,100,10,10,1432,sub71,pub1,14,1711,1100,2825
1,1,100,10,10,1432,sub24,pub1,14,1719,1131,2864
1,1,100,10,10,1432,sub41,pub1,14,1721,1169,2904
1,1,100,10,10,1432,sub67,pub1,14,1728,1202,2944
1,1,100,10,10,1432,sub70,pub1,14,1729,1241,2984
1,1,100,10,10,1432,sub42,pub1,14,1731,1279,3024
1,1,100,10,10,1432,sub45,pub1,14,1734,1316,3064
1,1,100,10,10,1432,sub37,pub1,14,1735,1354,3103
1,1,100,10,10,1432,sub28,pub1,14,1737,1394,3145
1,1,100,10,10,1432,sub48,pub1,14,1743,1427,3184
1,1,100,10,10,1432,sub60,pub1,14,1744,1466,3224
1,1,100,10,10,1432,sub16,pub1,14,1758,1492,3264
1,1,100,10,10,1432,sub34,pub1,14,1765,1525,3304
1,1,100,10,10,1432,sub27,pub1,14,1767,1563,3344
1,1,100,10,10,1432,sub39,pub1,14,1768,1602,3384
1,1,100,10,10,1432,sub62,pub1,14,1769,1641,3424
1,1,100,10,10,1432,sub13,pub1,14,1772,1678,3464
