nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,10,1,10,1430,sub10,pub1,12,76,332,420
1,1,10,1,10,1430,sub9,pub1,12,280,417,709
1,1,10,1,10,1430,sub2,pub1,12,620,445,1077
1,1,10,1,10,1430,sub4,pub1,12,660,448,1120
1,1,10,1,10,1430,sub3,pub1,12,948,326,1286
1,1,10,1,10,1430,sub8,pub1,12,988,325,1325
1,1,10,1,10,1430,sub6,pub1,12,1028,325,1365
1,1,10,1,10,1430,sub1,pub1,12,1196,369,1577
1,1,10,1,10,1430,sub7,pub1,12,1236,370,1618
1,1,10,1,10,1430,sub5,pub1,12,2616,42,2670
1,1,10,1,10,1430,sub8,pub1,13,995,242,1250
1,1,10,1,10,1430,sub2,pub1,13,1037,239,1289
1,1,10,1,10,1430,sub1,pub1,13,1186,251,1450
1,1,10,1,10,1430,sub7,pub1,13,1262,346,1621
1,1,10,1,10,1430,sub6,pub1,13,1479,254,1746
1,1,10,1,10,1430,sub9,pub1,13,1511,262,1786
1,1,10,1,10,1430,sub3,pub1,13,1530,283,1826
1,1,10,1,10,1430,sub4,pub1,13,1573,280,1866
1,1,10,1,10,1430,sub10,pub1,13,1638,254,1905
1,1,10,1,10,1430,sub5,pub1,13,1698,235,1946
1,1,10,1,10,1430,sub5,pub1,11,881,358,1250
1,1,10,1,10,1430,sub9,pub1,11,1166,446,1623
1,1,10,1,10,1430,sub6,pub1,11,1449,362,1822
1,1,10,1,10,1430,sub8,pub1,11,1573,319,1903
1,1,10,1,10,1430,sub10,pub1,11,1653,362,2026
1,1,10,1,10,1430,sub1,pub1,11,1736,404,2151
1,1,10,1,10,1430,sub3,pub1,11,1773,408,2192
1,1,10,1,10,1430,sub2,pub1,11,1853,366,2230
1,1,10,1,10,1430,sub4,pub1,11,2522,73,2606
1,1,10,1,10,1430,sub7,pub1,11,2557,79,2647
1,1,10,1,10,1430,sub4,pub1,11,1134,68,1213
1,1,10,1,10,1430,sub1,pub1,11,1185,330,1526
1,1,10,1,10,1430,sub3,pub1,11,1250,305,1566
1,1,10,1,10,1430,sub7,pub1,11,1646,193,1850
1,1,10,1,10,1430,sub10,pub1,11,1923,40,1974
1,1,10,1,10,1430,sub6,pub1,11,2147,39,2197
1,1,10,1,10,1430,sub8,pub1,11,2911,75,2997
1,1,10,1,10,1430,sub2,pub1,11,2949,78,3038
1,1,10,1,10,1430,sub9,pub1,11,4212,163,4386
1,1,10,1,10,1430,sub5,pub1,11,4339,76,4426
1,1,10,1,10,1430,sub4,pub1,12,864,39,915
1,1,10,1,10,1430,sub5,pub1,12,1256,123,1391
1,1,10,1,10,1430,sub1,pub1,12,1568,207,1787
1,1,10,1,10,1430,sub8,pub1,12,1655,159,1826
1,1,10,1,10,1430,sub3,pub1,12,1740,115,1867
1,1,10,1,10,1430,sub6,pub1,12,1939,39,1990
1,1,10,1,10,1430,sub10,pub1,12,2070,168,2250
1,1,10,1,10,1430,sub9,pub1,12,2281,202,2495
1,1,10,1,10,1430,sub2,pub1,12,3752,39,3803
1,1,10,1,10,1430,sub7,pub1,12,3963,40,4015
1,1,10,1,10,1430,sub99,pub1,12,102,2535,2649
1,1,10,1,10,1430,sub72,pub1,12,108,2569,2689
1,1,10,1,10,1430,sub46,pub1,12,113,2603,2728
1,1,10,1,10,1430,sub10,pub1,12,116,2640,2768
1,1,10,1,10,1430,sub92,pub1,12,120,2677,2809
1,1,10,1,10,1430,sub96,pub1,12,124,2714,2850
1,1,10,1,10,1430,sub86,pub1,12,126,2750,2888
1,1,10,1,10,1430,sub82,pub1,12,141,2855,3008
1,1,10,1,10,1430,sub66,pub1,12,163,2998,3173
1,1,10,1,10,1430,sub2,pub1,12,165,3036,3213
1,1,10,1,10,1430,sub36,pub1,12,167,3074,3253
1,1,10,1,10,1430,sub62,pub1,12,170,3111,3293
1,1,10,1,10,1430,sub39,pub1,12,201,3120,3333
1,1,10,1,10,1430,sub1,pub1,12,203,3158,3373
1,1,10,1,10,1430,sub38,pub1,12,204,3197,3413
1,1,10,1,10,1430,sub98,pub1,12,206,3235,3453
1,1,10,1,10,1430,sub45,pub1,12,210,3275,3497
1,1,10,1,10,1430,sub76,pub1,12,211,3314,3537
1,1,10,1,10,1430,sub12,pub1,12,212,3353,3577
1,1,10,1,10,1430,sub18,pub1,12,213,3392,3617
1,1,10,1,10,1430,sub70,pub1,12,231,3413,3656
1,1,10,1,10,1430,sub81,pub1,12,242,3483,3737
1,1,10,1,10,1430,sub56,pub1,12,264,3501,3777
1,1,10,1,10,1430,sub48,pub1,12,276,3529,3817
1,1,10,1,10,1430,sub29,pub1,12,316,3529,3857
1,1,10,1,10,1430,sub54,pub1,12,329,3556,3897
1,1,10,1,10,1430,sub43,pub1,12,333,3632,3977
1,1,10,1,10,1430,sub49,pub1,12,337,3668,4017
1,1,10,1,10,1430,sub73,pub1,12,358,3688,4058
1,1,10,1,10,1430,sub85,pub1,12,361,3724,4097
1,1,10,1,10,1430,sub80,pub1,12,362,3763,4137
1,1,10,1,10,1430,sub4,pub1,12,365,3799,4176
1,1,10,1,10,1430,sub75,pub1,12,367,3838,4217
1,1,10,1,10,1430,sub90,pub1,12,367,3878,4257
1,1,10,1,10,1430,sub32,pub1,12,369,3916,4297
1,1,10,1,10,1430,sub52,pub1,12,407,3918,4337
1,1,10,1,10,1430,sub93,pub1,12,446,3918,4376
1,1,10,1,10,1430,sub23,pub1,12,551,3894,4457
1,1,10,1,10,1430,sub87,pub1,12,1135,3550,4697
1,1,10,1,10,1430,sub8,pub1,12,1186,3579,4777
1,1,10,1,10,1430,sub100,pub1,12,1463,3462,4937
1,1,10,1,10,1430,sub83,pub1,12,1512,3453,4977
1,1,10,1,10,1430,sub63,pub1,12,1542,3463,5017
1,1,10,1,10,1430,sub41,pub1,12,1555,3530,5097
1,1,10,1,10,1430,sub74,pub1,12,1626,3499,5137
1,1,10,1,10,1430,sub37,pub1,12,1771,3474,5257
1,1,10,1,10,1430,sub24,pub1,12,1890,3435,5337
1,1,10,1,10,1430,sub61,pub1,12,1931,3434,5377
1,1,10,1,10,1430,sub19,pub1,12,2135,3350,5497
1,1,10,1,10,1430,sub51,pub1,12,3038,3142,6192
1,1,10,1,10,1430,sub9,pub1,12,3686,3206,6904
1,1,10,1,10,1430,sub59,pub1,12,3927,3214,7153
1,1,10,1,10,1430,sub22,pub1,12,4407,3226,7645
1,1,10,1,10,1430,sub13,pub1,12,4487,3226,7725
1,1,10,1,10,1430,sub42,pub1,12,4526,3226,7764
1,1,10,1,10,1430,sub88,pub1,12,4567,3226,7805
1,1,10,1,10,1430,sub17,pub1,12,4606,3226,7844
1,1,10,1,10,1430,sub68,pub1,12,4646,3227,7885
1,1,10,1,10,1430,sub6,pub1,12,4726,3226,7964
1,1,10,1,10,1430,sub95,pub1,12,4806,3227,8045
1,1,10,1,10,1430,sub97,pub1,12,4846,3231,8089
1,1,10,1,10,1430,sub53,pub1,12,4887,3230,8129
1,1,10,1,10,1430,sub84,pub1,12,5046,3251,8309
1,1,10,1,10,1430,sub27,pub1,12,5167,3298,8477
1,1,10,1,10,1430,sub50,pub1,12,5206,3298,8516
1,1,10,1,10,1430,sub67,pub1,12,5286,3299,8597
1,1,10,1,10,1430,sub5,pub1,12,5407,3302,8721
1,1,10,1,10,1430,sub11,pub1,12,5446,3303,8761
1,1,10,1,10,1430,sub78,pub1,12,5527,3302,8841
1,1,10,1,10,1430,sub65,pub1,12,5566,3314,8892
1,1,10,1,10,1430,sub44,pub1,12,5691,3275,8978
1,1,10,1,10,1430,sub91,pub1,12,5730,3275,9017
1,1,10,1,10,1430,sub69,pub1,12,5771,3274,9057
1,1,10,1,10,1430,sub35,pub1,12,6102,3275,9389
1,1,10,1,10,1430,sub20,pub1,12,8927,2278,11217
1,1,10,1,10,1430,sub79,pub1,12,9502,2127,11641
1,1,10,1,10,1430,sub55,pub1,12,9542,2127,11681
1,1,10,1,10,1430,sub25,pub1,12,9667,2042,11721
1,1,10,1,10,1430,sub40,pub1,12,10671,1446,12129
1,1,10,1,10,1430,sub64,pub1,12,1941,10296,12249
1,1,10,1,10,1430,sub94,pub1,12,1997,10280,12289
1,1,10,1,10,1430,sub77,pub1,12,2362,10575,12949
1,1,10,1,10,1430,sub71,pub1,12,12079,1478,13569
1,1,10,1,10,1430,sub58,pub1,12,12358,1398,13768
1,1,10,1,10,1430,sub30,pub1,12,13638,803,14453
1,1,10,1,10,1430,sub7,pub1,12,13798,811,14621
1,1,10,1,10,1430,sub26,pub1,12,13878,771,14661
1,1,10,1,10,1430,sub57,pub1,12,13918,771,14701
1,1,10,1,10,1430,sub31,pub1,12,15471,489,15972
1,1,10,1,10,1430,sub15,pub1,12,19099,1825,20936
1,1,10,1,10,1430,sub60,pub1,12,20638,2686,23336
1,1,10,1,10,1430,sub33,pub1,12,22398,2955,25365
1,1,10,1,10,1430,sub47,pub1,12,23199,3010,26221
1,1,10,1,10,1430,sub21,pub1,12,29698,1167,30877
1,1,10,1,10,1430,sub89,pub1,12,39158,38,39208
1,1,10,1,10,1430,sub28,pub1,12,44062,38,44112
1,1,10,1,10,1430,sub14,pub1,12,54739,114,54865
1,1,10,1,10,1430,sub3,pub1,12,55342,252,55606
1,1,10,1,10,1430,sub16,pub1,12,55842,39,55893
1,1,10,1,10,1430,sub34,pub1,12,67390,39,67441
1,1,10,1,10,1430,sub66,pub1,13,4701,39,4753
1,1,10,1,10,1430,sub31,pub1,13,7497,39,7549
1,1,10,1,10,1430,sub12,pub1,13,9359,41,9413
1,1,10,1,10,1430,sub52,pub1,13,12917,39,12969
1,1,10,1,10,1430,sub44,pub1,13,13845,39,13897
1,1,10,1,10,1430,sub57,pub1,13,14609,123,14745
1,1,10,1,10,1430,sub89,pub1,13,14773,39,14825
1,1,10,1,10,1430,sub80,pub1,13,16330,122,16465
1,1,10,1,10,1430,sub74,pub1,13,17581,39,17633
1,1,10,1,10,1430,sub98,pub1,13,17744,40,17797
1,1,10,1,10,1430,sub53,pub1,13,17859,41,17913
1,1,10,1,10,1430,sub8,pub1,13,18641,40,18694
1,1,10,1,10,1430,sub42,pub1,13,21591,141,21745
1,1,10,1,10,1430,sub16,pub1,13,23497,39,23549
1,1,10,1,10,1430,sub28,pub1,13,23717,39,23769
1,1,10,1,10,1430,sub71,pub1,13,24174,42,24229
1,1,10,1,10,1430,sub68,pub1,13,25548,40,25601
1,1,10,1,10,1430,sub24,pub1,13,26035,45,26093
1,1,10,1,10,1430,sub100,pub1,13,26809,43,26865
1,1,10,1,10,1430,sub48,pub1,13,27755,41,27809
1,1,10,1,10,1430,sub14,pub1,13,28377,39,28429
1,1,10,1,10,1430,sub51,pub1,13,28504,40,28557
1,1,10,1,10,1430,sub93,pub1,13,30937,39,30989
1,1,10,1,10,1430,sub21,pub1,13,32121,39,32173
1,1,10,1,10,1430,sub5,pub1,13,36759,41,36813
1,1,10,1,10,1430,sub22,pub1,13,38609,78,38700
1,1,10,1,10,1430,sub18,pub1,13,39337,163,39513
1,1,10,1,10,1430,sub11,pub1,13,39511,69,39593
1,1,10,1,10,1430,sub61,pub1,13,39541,79,39633
1,1,10,1,10,1430,sub99,pub1,13,40453,39,40505
1,1,10,1,10,1430,sub34,pub1,13,41704,40,41757
1,1,10,1,10,1430,sub86,pub1,13,42646,78,42737
1,1,10,1,10,1430,sub2,pub1,13,43234,122,43369
1,1,10,1,10,1430,sub55,pub1,13,43477,39,43529
1,1,10,1,10,1430,sub97,pub1,13,43953,160,44126
1,1,10,1,10,1430,sub33,pub1,13,44264,40,44317
1,1,10,1,10,1430,sub95,pub1,13,44728,40,44781
1,1,10,1,10,1430,sub30,pub1,13,45061,79,45153
1,1,10,1,10,1430,sub75,pub1,13,45101,79,45193
1,1,10,1,10,1430,sub45,pub1,13,45958,38,46009
1,1,10,1,10,1430,sub77,pub1,13,50353,39,50405
1,1,10,1,10,1430,sub87,pub1,13,51425,39,51477
1,1,10,1,10,1430,sub82,pub1,13,52113,39,52165
1,1,10,1,10,1430,sub69,pub1,13,53873,243,54129
1,1,10,1,10,1430,sub49,pub1,13,56742,39,56794
1,1,10,1,10,1430,sub64,pub1,13,58553,79,58645
1,1,10,1,10,1430,sub15,pub1,13,60672,76,60761
