nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,sTimestamp,eTimestamp,tPubStore,tPushMsg,tSubStore,tTotal
30,1,1,1,1000,124085,sub1,pub1,1319482425357,1319482426499,14,1142,100,1256
30,2,1,1,1000,124085,sub1,pub1,1319482578858,1319482579808,17,950,89,1056
30,3,1,1,1000,124085,sub1,pub1,1319482684809,1319482685744,24,935,85,1044
30,4,1,1,1000,124085,sub1,pub1,1319482791155,1319482792171,21,1016,83,1120
30,5,1,1,1000,124085,sub1,pub1,1319482897520,1319482898461,24,941,85,1050
30,6,1,1,1000,124085,sub1,pub1,1319483004496,1319483005397,15,901,85,1001
30,7,1,1,1000,124085,sub1,pub1,1319483111072,1319483112007,24,935,87,1046
30,8,1,1,1000,124085,sub1,pub1,1319483217087,1319483218057,15,970,116,1101
30,9,1,1,1000,124085,sub1,pub1,1319483323483,1319483324421,23,938,84,1045
30,10,1,1,1000,124086,sub1,pub1,1319483429623,1319483430615,23,992,86,1101
30,11,1,1,1000,124086,sub1,pub1,1319483535717,1319483536676,24,959,86,1069
30,12,1,1,1000,124086,sub1,pub1,1319483642342,1319483643284,17,942,89,1048
30,13,1,1,1000,124086,sub1,pub1,1319483748854,1319483749795,17,941,86,1044
30,14,1,1,1000,124086,sub1,pub1,1319483854727,1319483855678,19,951,84,1054
30,15,1,1,1000,124086,sub1,pub1,1319483960796,1319483961731,19,935,86,1040
30,16,1,1,1000,124086,sub1,pub1,1319484066529,1319484067419,17,890,83,990
30,17,1,1,1000,124086,sub1,pub1,1319484172465,1319484173355,18,890,83,991
30,18,1,1,1000,124086,sub1,pub1,1319484278416,1319484279303,14,887,87,988
30,19,1,1,1000,124086,sub1,pub1,1319484384344,1319484385254,24,910,83,1017
30,20,1,1,1000,124086,sub1,pub1,1319484490787,1319484491690,28,903,84,1015
30,21,1,1,1000,124086,sub1,pub1,1319484596559,1319484597487,16,928,86,1030
30,22,1,1,1000,124086,sub1,pub1,1319484702162,1319484703113,24,951,84,1059
30,23,1,1,1000,124086,sub1,pub1,1319484808202,1319484809159,16,957,86,1059
30,24,1,1,1000,124086,sub1,pub1,1319484914493,1319484915477,23,984,88,1095
30,25,1,1,1000,124086,sub1,pub1,1319485020688,1319485021722,14,1034,84,1132
30,26,1,1,1000,124086,sub1,pub1,1319485129736,1319485130718,23,982,84,1089
30,27,1,1,1000,124086,sub1,pub1,1319485236639,1319485237550,14,911,84,1009
30,28,1,1,1000,124086,sub1,pub1,1319485354615,1319485356723,23,2108,86,2217
30,29,1,1,1000,124086,sub1,pub1,1319485475320,1319485477424,14,2104,86,2204
30,30,1,1,1000,124086,sub1,pub1,1319485609463,1319485611914,24,2451,83,2558
