nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,sTimestamp,eTimestamp,tPubStore,tPushMsg,tSubStore,tTotal
30,7,1,10,1000,124086,sub1,pub3,1319483164048,1319483165989,15,1941,86,2042
30,7,1,10,1000,124086,sub1,pub1,1319483163669,1319483168370,23,4701,84,4808
30,7,1,10,1000,124086,sub1,pub7,1319483164840,1319483168667,15,3827,87,3929
30,7,1,10,1000,124087,sub1,pub10,1319483165415,1319483170098,17,4683,84,4784
30,7,1,10,1000,124086,sub1,pub2,1319483163864,1319483172058,19,8194,84,8297
30,7,1,10,1000,124086,sub1,pub8,1319483165033,1319483174120,14,9087,86,9187
30,7,1,10,1000,124086,sub1,pub5,1319483164417,1319483177315,30,12898,87,13015
30,7,1,10,1000,124086,sub1,pub9,1319483165190,1319483181177,14,15987,84,16085
30,7,1,10,1000,124086,sub1,pub6,1319483164617,1319483182391,23,17774,86,17883
30,8,1,10,1000,124086,sub1,pub4,1319483270306,1319483271842,18,1536,87,1641
30,8,1,10,1000,124086,sub1,pub3,1319483270126,1319483272054,17,1928,84,2029
30,8,1,10,1000,124086,sub1,pub1,1319483269753,1319483273645,19,3892,92,4003
30,8,1,10,1000,124086,sub1,pub7,1319483270982,1319483273759,13,2777,87,2877
30,8,1,10,1000,124087,sub1,pub10,1319483271603,1319483275591,15,3988,87,4090
30,8,1,10,1000,124086,sub1,pub2,1319483269943,1319483276343,20,6400,84,6504
30,8,1,10,1000,124086,sub1,pub8,1319483271241,1319483279784,19,8543,86,8648
30,8,1,10,1000,124086,sub1,pub5,1319483270520,1319483282673,21,12153,85,12259
30,8,1,10,1000,124086,sub1,pub9,1319483271401,1319483286578,13,15177,87,15277
30,8,1,10,1000,124086,sub1,pub6,1319483270784,1319483287170,21,16386,84,16491
30,9,1,10,1000,124086,sub1,pub3,1319483376445,1319483377679,21,1234,90,1345
30,9,1,10,1000,124086,sub1,pub4,1319483376630,1319483377803,14,1173,87,1274
30,9,1,10,1000,124086,sub1,pub1,1319483376055,1319483379937,16,3882,85,3983
30,9,1,10,1000,124086,sub1,pub7,1319483377199,1319483380173,21,2974,85,3080
30,9,1,10,1000,124087,sub1,pub10,1319483377999,1319483382074,18,4075,84,4177
30,9,1,10,1000,124086,sub1,pub2,1319483376267,1319483383482,20,7215,87,7322
30,9,1,10,1000,124086,sub1,pub8,1319483377425,1319483385692,23,8267,86,8376
30,9,1,10,1000,124086,sub1,pub5,1319483376825,1319483388726,24,11901,219,12144
30,9,1,10,1000,124086,sub1,pub9,1319483377764,1319483393048,20,15284,85,15389
30,9,1,10,1000,124086,sub1,pub6,1319483377027,1319483393478,24,16451,84,16559
30,10,1,10,1000,124087,sub1,pub4,1319483482860,1319483484088,19,1228,86,1333
30,10,1,10,1000,124087,sub1,pub3,1319483482680,1319483484699,19,2019,87,2125
30,10,1,10,1000,124087,sub1,pub1,1319483482323,1319483485877,17,3554,84,3655
30,10,1,10,1000,124087,sub1,pub7,1319483483422,1319483486530,23,3108,84,3215
30,10,1,10,1000,124087,sub1,pub2,1319483482493,1319483488162,15,5669,84,5768
30,10,1,10,1000,124088,sub1,pub10,1319483484119,1319483488418,21,4299,83,4403
30,10,1,10,1000,124087,sub1,pub8,1319483483603,1319483491936,24,8333,86,8443
30,10,1,10,1000,124087,sub1,pub5,1319483483041,1319483495698,18,12657,84,12759
30,10,1,10,1000,124087,sub1,pub9,1319483483799,1319483498883,16,15084,86,15186
30,10,1,10,1000,124087,sub1,pub6,1319483483200,1319483499221,16,16021,85,16122
30,11,1,10,1000,124087,sub1,pub1,1319483588280,1319483589454,24,1174,87,1285
30,11,1,10,1000,124087,sub1,pub4,1319483589188,1319483590360,22,1172,89,1283
30,11,1,10,1000,124087,sub1,pub3,1319483589007,1319483590510,14,1503,87,1604
30,11,1,10,1000,124087,sub1,pub7,1319483589870,1319483592692,13,2822,86,2921
30,11,1,10,1000,124088,sub1,pub10,1319483590662,1319483593884,13,3222,86,3321
30,11,1,10,1000,124087,sub1,pub2,1319483588481,1319483595931,23,7450,87,7560
30,11,1,10,1000,124087,sub1,pub8,1319483590040,1319483598219,24,8179,86,8289
30,11,1,10,1000,124087,sub1,pub5,1319483589460,1319483601542,14,12082,84,12180
30,11,1,10,1000,124087,sub1,pub9,1319483590257,1319483604886,23,14629,83,14735
30,11,1,10,1000,124087,sub1,pub6,1319483589692,1319483606175,23,16483,87,16593
30,12,1,10,1000,124087,sub1,pub4,1319483695588,1319483697596,14,2008,86,2108
30,12,1,10,1000,124087,sub1,pub3,1319483695420,1319483697916,15,2496,85,2596
30,12,1,10,1000,124087,sub1,pub1,1319483695024,1319483699850,18,4826,88,4932
30,12,1,10,1000,124087,sub1,pub7,1319483696127,1319483699986,24,3859,83,3966
30,12,1,10,1000,124088,sub1,pub10,1319483697316,1319483701342,15,4026,84,4125
30,12,1,10,1000,124087,sub1,pub2,1319483695238,1319483703472,16,8234,85,8335
30,12,1,10,1000,124087,sub1,pub8,1319483696984,1319483705288,24,8304,91,8419
30,12,1,10,1000,124087,sub1,pub5,1319483695776,1319483709239,19,13463,86,13568
30,12,1,10,1000,124087,sub1,pub9,1319483697137,1319483711781,13,14644,85,14742
30,12,1,10,1000,124087,sub1,pub6,1319483695944,1319483713256,18,17312,86,17416
30,13,1,10,1000,124087,sub1,pub3,1319483801795,1319483802902,20,1107,84,1211
30,13,1,10,1000,124087,sub1,pub4,1319483801972,1319483803392,24,1420,191,1635
30,13,1,10,1000,124087,sub1,pub7,1319483802492,1319483805411,18,2919,81,3018
30,13,1,10,1000,124087,sub1,pub1,1319483801435,1319483805656,23,4221,93,4337
30,13,1,10,1000,124088,sub1,pub10,1319483803156,1319483807290,14,4134,84,4232
30,13,1,10,1000,124087,sub1,pub2,1319483801643,1319483808632,16,6989,85,7090
30,13,1,10,1000,124087,sub1,pub8,1319483802693,1319483810916,23,8223,85,8331
30,13,1,10,1000,124087,sub1,pub5,1319483802128,1319483814550,24,12422,87,12533
30,13,1,10,1000,124087,sub1,pub9,1319483802954,1319483818105,13,15151,84,15248
30,13,1,10,1000,124087,sub1,pub6,1319483802316,1319483819020,14,16704,86,16804
30,14,1,10,1000,124087,sub1,pub3,1319483907641,1319483909110,14,1469,87,1570
30,14,1,10,1000,124087,sub1,pub4,1319483907837,1319483909251,22,1414,86,1522
30,14,1,10,1000,124087,sub1,pub1,1319483907304,1319483911052,15,3748,86,3849
30,14,1,10,1000,124087,sub1,pub7,1319483908456,1319483911737,14,3281,85,3380
30,14,1,10,1000,124088,sub1,pub10,1319483909117,1319483913293,14,4176,85,4275
30,14,1,10,1000,124087,sub1,pub2,1319483907472,1319483915073,20,7601,85,7706
30,14,1,10,1000,124087,sub1,pub8,1319483908641,1319483916755,23,8114,87,8224
30,14,1,10,1000,124087,sub1,pub5,1319483908053,1319483919365,23,11312,85,11420
30,14,1,10,1000,124087,sub1,pub9,1319483908827,1319483924179,16,15352,83,15451
30,14,1,10,1000,124087,sub1,pub6,1319483908285,1319483924582,18,16297,85,16400
30,15,1,10,1000,124087,sub1,pub4,1319484013882,1319484015147,22,1265,88,1375
30,15,1,10,1000,124087,sub1,pub3,1319484013700,1319484015396,24,1696,93,1813
30,15,1,10,1000,124087,sub1,pub1,1319484013371,1319484017113,21,3742,85,3848
30,15,1,10,1000,124087,sub1,pub7,1319484014405,1319484017570,14,3165,84,3263
30,15,1,10,1000,124088,sub1,pub10,1319484014895,1319484019272,16,4377,86,4479
