101,7100488450130207
102,7100488902478444
103,7100489470224757
104,7100490318429723
105,7100490968614432
106,7100492225469993
107,7100492465088188
108,7100492749618167
109,7100493665068589
110,7100494269242704
111,7100495182645585
112,7100496707601425
113,7100497963597468
114,7100503142691942
115,7100503772169839
116,7100504117628587
117,7100504376458374
118,7100504668110411
119,7100504987814448
120,7100505412998391
121,7100508338262773
122,7100509526567479
123,7100510647106332
124,7100511772341392
125,7100512775854195
126,7100516667507495
127,7100518054527807
128,7100518520280144
129,7100520527126668
130,7100520783464453
131,7100521317788172
132,7100521681459972
133,7100521999713229
134,7100522520987358
135,7100522911410928
136,7100523167698833
137,7100523623745449
138,7100523984079160
139,7100533082070707
140,7100537736876567
141,7100538224345917
142,7100538532383548
143,7100538786450942
144,7100540762129684
145,7100541530364273
146,7100541844312210
147,7100542088439010
148,7100542534636682
149,7100542765194712
150,7100542955789880
151,7100543131474893
152,7100544410406834
153,7100544727950545
154,7100546806663937
155,7100547904484561
156,7100549210590718
157,7100549639334152
158,7100555538422782
159,7100556038050061
160,7100556483615305
161,7100557334268819
162,7100557855287103
163,7100558450618877
164,7100563371366188
165,7100563615051751
166,7100564078090668
167,7100564469846731
168,7100565019853255
169,7100565286858764
170,7100565471091981
171,7100565667871222
172,7100565880453197
173,7100566165257936
174,7100566665649565
175,7100567144308124
176,7100567543340176
177,7100568255233870
178,7100574842129531
179,7100575974139112
180,7100576983249480
181,7100579787173468
182,7100583067468893
183,7100583707674059
184,7100585459489167
185,7100595424084612
186,7100596543064325
187,7100597166951332
188,7100598530429678
189,7100598931773180
190,7100599146314648
191,7100599410184821
192,7100599647088809
193,7100600029365973
194,7100600720223299
195,7100601088423991
196,7100601503754280
197,7100601926153451
198,7100602326265451
199,7100602669494602
200,7100603060040661
201,7100603499857359
202,7100603764334913
203,7100604023567338
204,7100604329857882
205,7100604713056097
206,7100613987807344
207,7100615966765684
208,7100616597853302
209,7100616961806893
210,7100617402154853
211,7100617756113848
212,7100617973142802
213,7100618284373074
214,7100618882131573
215,7100619219673340
216,7100619595392128
217,7100620067263848
218,7100620438406495
219,7100620932310072
220,7100621294211097
221,7100622956121656
222,7100623473907769
223,7100623734814211
224,7100623980260141
225,7100624288920178
226,7100624535847046
227,7100625101893603
228,7100625691039116
229,7100634745535295
230,7100635733605386
231,7100636268546173
232,7100636635844687
233,7100636947521344
234,7100637195753838
235,7100637696178125
236,7100637977262714
237,7100638438815824
238,7100638791277327
239,7100639232910397
240,7100639641524106
241,7100640082762071
242,7100640697476793
243,7100641174161335
244,7100641485462157
245,7100641765478565
246,7100642075385516
247,7100642424348235
248,7100642876610428
249,7100643564259655
250,7100650439312052
251,7100651401961347
252,7100652242139403
253,7100653002911484
254,7100653371275156
255,7100654316707548
256,7100654862408218
257,7100656406440615
258,7100661360133221
259,7100662210923477
260,7100662560180733
261,7100662985023019
262,7100663869237466
263,7100664327626520
264,7100664664359758
265,7100665036477048
266,7100665459956979
267,7100666008459394
268,7100667168864028
269,7100668848446645
270,7100671053044885
271,7100674098520000
