nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,100,1,1,314,sub99,pub1,12,6653,2240,8905
1,1,100,1,1,314,sub72,pub1,12,6735,2198,8945
1,1,100,1,1,314,sub46,pub1,12,6819,2154,8985
1,1,100,1,1,314,sub86,pub1,12,7782,1655,9449
1,1,100,1,1,314,sub92,pub1,12,7859,1618,9489
1,1,100,1,1,314,sub80,pub1,12,7986,1531,9529
1,1,100,1,1,314,sub4,pub1,12,8070,1485,9567
1,1,100,1,1,314,sub10,pub1,12,8695,1142,9849
1,1,100,1,1,314,sub82,pub1,12,9112,1549,10673
1,1,100,1,1,314,sub13,pub1,12,9317,1680,11009
1,1,100,1,1,314,sub6,pub1,12,9402,1635,11049
1,1,100,1,1,314,sub65,pub1,12,10049,1308,11369
1,1,100,1,1,314,sub44,pub1,12,10341,1136,11489
1,1,100,1,1,314,sub75,pub1,12,10421,1096,11529
1,1,100,1,1,314,sub74,pub1,12,10542,1055,11609
1,1,100,1,1,314,sub38,pub1,12,10625,1012,11649
1,1,100,1,1,314,sub36,pub1,12,10790,968,11770
1,1,100,1,1,314,sub23,pub1,12,10874,923,11809
1,1,100,1,1,314,sub87,pub1,12,11722,527,12261
1,1,100,1,1,314,sub70,pub1,12,11884,489,12385
1,1,100,1,1,314,sub94,pub1,12,12051,650,12713
1,1,100,1,1,314,sub83,pub1,12,12337,528,12877
1,1,100,1,1,314,sub93,pub1,12,12535,494,13041
1,1,100,1,1,314,sub88,pub1,12,12665,488,13165
1,1,100,1,1,314,sub52,pub1,12,12953,488,13453
1,1,100,1,1,314,sub43,pub1,12,13117,488,13617
1,1,100,1,1,314,sub90,pub1,12,13237,408,13657
1,1,100,1,1,314,sub57,pub1,12,13322,363,13697
1,1,100,1,1,314,sub81,pub1,12,13406,319,13737
1,1,100,1,1,314,sub77,pub1,12,13569,236,13817
1,1,100,1,1,314,sub11,pub1,12,14026,51,14089
1,1,100,1,1,314,sub49,pub1,12,14160,373,14545
1,1,100,1,1,314,sub97,pub1,12,14243,414,14669
1,1,100,1,1,314,sub66,pub1,12,14326,375,14713
1,1,100,1,1,314,sub98,pub1,12,14415,326,14753
1,1,100,1,1,314,sub35,pub1,12,14495,480,14987
1,1,100,1,1,314,sub78,pub1,12,14621,488,15121
1,1,100,1,1,314,sub19,pub1,12,14864,614,15490
1,1,100,1,1,314,sub42,pub1,12,14938,743,15693
1,1,100,1,1,314,sub2,pub1,12,15073,852,15937
1,1,100,1,1,314,sub68,pub1,12,15194,771,15977
1,1,100,1,1,314,sub62,pub1,12,15324,1004,16340
1,1,100,1,1,314,sub18,pub1,12,15565,1092,16669
1,1,100,1,1,314,sub39,pub1,12,15645,1052,16709
1,1,100,1,1,314,sub25,pub1,12,15773,1123,16908
1,1,100,1,1,314,sub26,pub1,12,15885,1304,17201
1,1,100,1,1,314,sub76,pub1,12,16050,1619,17681
1,1,100,1,1,314,sub58,pub1,12,16132,1658,17802
1,1,100,1,1,314,sub30,pub1,12,16212,1701,17925
1,1,100,1,1,314,sub22,pub1,12,16295,1822,18129
1,1,100,1,1,314,sub40,pub1,12,16498,1699,18209
1,1,100,1,1,314,sub95,pub1,12,16587,1818,18417
1,1,100,1,1,314,sub79,pub1,12,16782,1787,18581
1,1,100,1,1,314,sub9,pub1,12,16865,1744,18621
1,1,100,1,1,314,sub20,pub1,12,16990,1763,18765
1,1,100,1,1,314,sub59,pub1,12,17074,1719,18805
1,1,100,1,1,314,sub85,pub1,12,17153,1680,18845
1,1,100,1,1,314,sub54,pub1,12,17276,2001,19289
1,1,100,1,1,314,sub12,pub1,12,17378,2299,19689
1,1,100,1,1,314,sub31,pub1,12,17547,2490,20049
1,1,100,1,1,314,sub53,pub1,12,17633,2564,20209
1,1,100,1,1,314,sub55,pub1,12,17753,2484,20249
1,1,100,1,1,314,sub100,pub1,12,17878,2719,20609
1,1,100,1,1,314,sub69,pub1,12,17998,2638,20648
1,1,100,1,1,314,sub27,pub1,12,18285,2684,20981
1,1,100,1,1,314,sub91,pub1,12,18369,2760,21141
1,1,100,1,1,314,sub7,pub1,12,18550,2739,21301
1,1,100,1,1,314,sub63,pub1,12,18766,2971,21749
