nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
30,1,10,1,1,314,sub9,pub1,12,1067,117,1196
30,1,10,1,1,314,sub10,pub1,12,1148,75,1235
30,1,10,1,1,314,sub1,pub1,12,1461,319,1792
30,1,10,1,1,314,sub4,pub1,12,1546,274,1832
30,1,10,1,1,314,sub5,pub1,12,1661,454,2127
30,1,10,1,1,314,sub6,pub1,12,1745,411,2168
30,1,10,1,1,314,sub2,pub1,12,1904,372,2288
30,1,10,1,1,314,sub7,pub1,12,2075,406,2493
30,1,10,1,1,314,sub3,pub1,12,2361,363,2736
30,1,10,1,1,314,sub8,pub1,12,2445,319,2776
30,2,10,1,1,314,sub5,pub1,18,1722,783,2523
30,2,10,1,1,314,sub9,pub1,18,1806,740,2564
30,2,10,1,1,314,sub7,pub1,18,1887,699,2604
30,2,10,1,1,314,sub10,pub1,18,1970,656,2644
30,2,10,1,1,314,sub6,pub1,18,2055,607,2680
30,2,10,1,1,314,sub4,pub1,18,2139,567,2724
30,2,10,1,1,314,sub1,pub1,18,2223,522,2763
30,2,10,1,1,314,sub8,pub1,18,2307,479,2804
30,2,10,1,1,314,sub3,pub1,18,2389,441,2848
30,2,10,1,1,314,sub2,pub1,18,2471,399,2888
30,3,10,1,1,314,sub5,pub1,17,2206,790,3013
30,3,10,1,1,314,sub9,pub1,17,2289,747,3053
30,3,10,1,1,314,sub6,pub1,17,2666,410,3093
30,3,10,1,1,314,sub7,pub1,17,2666,450,3133
30,3,10,1,1,314,sub1,pub1,17,2668,488,3173
30,3,10,1,1,314,sub4,pub1,17,2668,528,3213
30,3,10,1,1,314,sub8,pub1,17,2712,524,3253
30,3,10,1,1,314,sub10,pub1,17,2798,475,3290
30,3,10,1,1,314,sub3,pub1,17,2883,433,3333
30,3,10,1,1,314,sub2,pub1,17,2962,394,3373
30,4,10,1,1,314,sub5,pub1,23,2952,795,3770
30,4,10,1,1,314,sub9,pub1,23,3040,746,3809
30,4,10,1,1,314,sub6,pub1,23,3129,697,3849
30,4,10,1,1,314,sub7,pub1,23,3215,651,3889
30,4,10,1,1,314,sub1,pub1,23,3299,606,3928
30,4,10,1,1,314,sub4,pub1,23,3383,563,3969
30,4,10,1,1,314,sub8,pub1,23,3463,523,4009
30,4,10,1,1,314,sub10,pub1,23,3543,483,4049
30,4,10,1,1,314,sub3,pub1,23,3627,439,4089
30,4,10,1,1,314,sub2,pub1,23,3711,395,4129
30,5,10,1,1,314,sub5,pub1,15,3535,788,4338
30,5,10,1,1,314,sub9,pub1,15,3619,743,4377
30,5,10,1,1,314,sub6,pub1,15,3751,732,4498
30,5,10,1,1,314,sub7,pub1,15,3831,691,4537
30,5,10,1,1,314,sub1,pub1,15,3916,647,4578
30,5,10,1,1,314,sub4,pub1,15,4000,603,4618
30,5,10,1,1,314,sub8,pub1,15,4120,522,4657
30,5,10,1,1,314,sub3,pub1,15,4198,485,4698
30,5,10,1,1,314,sub10,pub1,15,4284,439,4738
30,5,10,1,1,314,sub2,pub1,15,4447,396,4858
30,6,10,1,1,314,sub5,pub1,11,3926,737,4674
30,6,10,1,1,314,sub9,pub1,11,4008,695,4714
30,6,10,1,1,314,sub6,pub1,11,4139,692,4842
30,6,10,1,1,314,sub7,pub1,11,4219,651,4881
30,6,10,1,1,314,sub1,pub1,11,4304,607,4922
30,6,10,1,1,314,sub4,pub1,11,4383,567,4961
30,6,10,1,1,314,sub8,pub1,11,4463,528,5002
30,6,10,1,1,314,sub3,pub1,11,4547,484,5042
30,6,10,1,1,314,sub10,pub1,11,4629,441,5081
30,6,10,1,1,314,sub2,pub1,11,4796,395,5202
30,7,10,1,1,314,sub5,pub1,12,4009,744,4765
30,7,10,1,1,314,sub9,pub1,12,4094,698,4804
30,7,10,1,1,314,sub6,pub1,12,4226,691,4929
30,7,10,1,1,314,sub7,pub1,12,4311,646,4969
30,7,10,1,1,314,sub1,pub1,12,4393,604,5009
30,7,10,1,1,314,sub4,pub1,12,4474,563,5049
30,7,10,1,1,314,sub8,pub1,12,4558,519,5089
30,7,10,1,1,314,sub3,pub1,12,4636,481,5129
30,7,10,1,1,314,sub10,pub1,12,4718,439,5169
30,7,10,1,1,314,sub2,pub1,12,4881,396,5289
30,8,10,1,1,314,sub5,pub1,12,4188,763,4963
30,8,10,1,1,314,sub9,pub1,12,4272,719,5003
30,8,10,1,1,314,sub6,pub1,12,4403,708,5123
