nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,500,1,100,12588,sub198,pub1,28,108,50,186
1,1,500,1,100,12588,sub424,pub1,28,129,73,230
1,1,500,1,100,12588,sub420,pub1,28,169,77,274
1,1,500,1,100,12588,sub448,pub1,28,220,66,314
1,1,500,1,100,12588,sub450,pub1,28,293,44,365
1,1,500,1,100,12588,sub264,pub1,28,363,43,434
1,1,500,1,100,12588,sub180,pub1,28,424,43,495
1,1,500,1,100,12588,sub265,pub1,28,466,43,537
1,1,500,1,100,12588,sub459,pub1,28,600,42,670
1,1,500,1,100,12588,sub343,pub1,28,708,43,779
1,1,500,1,100,12588,sub487,pub1,28,742,51,821
1,1,500,1,100,12588,sub87,pub1,28,2882,43,2953
1,1,500,1,100,12588,sub23,pub1,28,2976,42,3046
1,1,500,1,100,12588,sub426,pub1,28,3125,44,3197
1,1,500,1,100,12588,sub422,pub1,28,3305,44,3377
1,1,500,1,100,12588,sub421,pub1,28,3317,77,3422
1,1,500,1,100,12588,sub383,pub1,28,3332,106,3466
1,1,500,1,100,12588,sub478,pub1,28,3378,99,3505
1,1,500,1,100,12588,sub221,pub1,28,3420,98,3546
1,1,500,1,100,12588,sub104,pub1,28,3449,113,3590
1,1,500,1,100,12588,sub443,pub1,28,3504,102,3634
1,1,500,1,100,12588,sub129,pub1,28,3551,109,3688
1,1,500,1,100,12588,sub261,pub1,28,3599,90,3717
1,1,500,1,100,12588,sub6,pub1,28,3624,107,3759
1,1,500,1,100,12588,sub138,pub1,28,3623,150,3801
1,1,500,1,100,12588,sub429,pub1,28,3682,133,3843
1,1,500,1,100,12588,sub447,pub1,28,3729,128,3885
1,1,500,1,100,12588,sub480,pub1,28,3742,157,3927
1,1,500,1,100,12588,sub498,pub1,28,3810,131,3969
1,1,500,1,100,12588,sub364,pub1,28,3841,141,4010
1,1,500,1,100,12588,sub288,pub1,28,3845,176,4049
1,1,500,1,100,12588,sub146,pub1,28,3896,172,4096
1,1,500,1,100,12588,sub99,pub1,28,3954,155,4137
1,1,500,1,100,12588,sub492,pub1,28,3978,175,4181
1,1,500,1,100,12588,sub386,pub1,28,3987,210,4225
1,1,500,1,100,12588,sub319,pub1,28,4005,232,4265
1,1,500,1,100,12588,sub13,pub1,28,4009,272,4309
1,1,500,1,100,12588,sub111,pub1,28,4010,312,4350
1,1,500,1,100,12588,sub44,pub1,28,4025,336,4389
