nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
100,1,1,1,10,1431,sub72,pub1,22,160,3035,3217
100,1,1,1,10,1431,sub46,pub1,22,196,3039,3257
100,1,1,1,10,1431,sub13,pub1,22,236,3038,3296
100,1,1,1,10,1431,sub10,pub1,22,276,3038,3336
100,1,1,1,10,1431,sub44,pub1,22,316,3039,3377
100,1,1,1,10,1431,sub92,pub1,22,356,3039,3417
100,1,1,1,10,1431,sub31,pub1,22,396,3039,3457
100,1,1,1,10,1431,sub96,pub1,22,436,3039,3497
100,1,1,1,10,1431,sub86,pub1,22,476,3039,3537
100,1,1,1,10,1431,sub64,pub1,22,516,3039,3577
100,1,1,1,10,1431,sub23,pub1,22,556,3039,3617
100,1,1,1,10,1431,sub82,pub1,22,596,3039,3657
100,1,1,1,10,1431,sub26,pub1,22,637,3038,3697
100,1,1,1,10,1431,sub78,pub1,22,676,3039,3737
100,1,1,1,10,1431,sub94,pub1,22,716,3038,3776
100,1,1,1,10,1431,sub63,pub1,22,757,3038,3817
100,1,1,1,10,1431,sub83,pub1,22,796,3038,3856
100,1,1,1,10,1431,sub8,pub1,22,837,3038,3897
100,1,1,1,10,1431,sub14,pub1,22,876,3039,3937
100,1,1,1,10,1431,sub7,pub1,22,957,3038,4017
100,1,1,1,10,1431,sub50,pub1,22,997,3038,4057
100,1,1,1,10,1431,sub57,pub1,22,1036,3039,4097
100,1,1,1,10,1431,sub37,pub1,22,1076,3038,4136
100,1,1,1,10,1431,sub65,pub1,22,1116,3039,4177
100,1,1,1,10,1431,sub66,pub1,22,1156,3039,4217
100,1,1,1,10,1431,sub34,pub1,22,1236,2999,4257
100,1,1,1,10,1431,sub16,pub1,22,1419,2896,4337
100,1,1,1,10,1431,sub87,pub1,22,1459,2896,4377
100,1,1,1,10,1431,sub62,pub1,22,1480,2915,4417
100,1,1,1,10,1431,sub89,pub1,22,1516,2919,4457
100,1,1,1,10,1431,sub30,pub1,22,1557,2918,4497
100,1,1,1,10,1431,sub97,pub1,22,1637,2958,4617
100,1,1,1,10,1431,sub36,pub1,22,1679,2956,4657
100,1,1,1,10,1431,sub35,pub1,22,1717,2958,4697
100,1,1,1,10,1431,sub39,pub1,22,1757,2957,4736
100,1,1,1,10,1431,sub18,pub1,22,1796,2958,4776
100,1,1,1,10,1431,sub12,pub1,22,1836,2959,4817
100,1,1,1,10,1431,sub70,pub1,22,1876,2959,4857
100,1,1,1,10,1431,sub40,pub1,22,1916,2959,4897
100,1,1,1,10,1431,sub47,pub1,22,1956,2998,4976
100,1,1,1,10,1431,sub77,pub1,22,1996,3003,5021
100,1,1,1,10,1431,sub84,pub1,22,2037,3002,5061
100,1,1,1,10,1431,sub22,pub1,22,2049,3030,5101
100,1,1,1,10,1431,sub81,pub1,22,2077,3042,5141
100,1,1,1,10,1431,sub95,pub1,22,2116,3043,5181
100,1,1,1,10,1431,sub27,pub1,22,2157,3042,5221
100,1,1,1,10,1431,sub79,pub1,22,2197,3042,5261
100,1,1,1,10,1431,sub17,pub1,22,2237,3042,5301
100,1,1,1,10,1431,sub51,pub1,22,2276,3042,5340
100,1,1,1,10,1431,sub69,pub1,22,2316,3043,5381
100,1,1,1,10,1431,sub52,pub1,22,2357,3042,5421
100,1,1,1,10,1431,sub75,pub1,22,2397,3041,5460
100,1,1,1,10,1431,sub33,pub1,22,2436,3043,5501
100,1,1,1,10,1431,sub88,pub1,22,2476,3043,5541
100,1,1,1,10,1431,sub48,pub1,22,2516,3047,5585
100,1,1,1,10,1431,sub25,pub1,22,2556,3047,5625
100,1,1,1,10,1431,sub55,pub1,22,2596,3047,5665
100,1,1,1,10,1431,sub28,pub1,22,2636,3046,5704
100,1,1,1,10,1431,sub29,pub1,22,2676,3047,5745
100,1,1,1,10,1431,sub67,pub1,22,2716,3047,5785
100,1,1,1,10,1431,sub59,pub1,22,2756,3047,5825
100,1,1,1,10,1431,sub60,pub1,22,2796,3047,5865
100,1,1,1,10,1431,sub43,pub1,22,2836,3046,5904
100,1,1,1,10,1431,sub54,pub1,22,2876,3047,5945
100,1,1,1,10,1431,sub2,pub1,22,2303,3660,5985
100,1,1,1,10,1431,sub15,pub1,22,2956,3047,6025
100,1,1,1,10,1431,sub49,pub1,22,2997,3046,6065
100,1,1,1,10,1431,sub53,pub1,22,3036,3047,6105
