nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,100,10,1000,124087,sub95,pub1,27,748,89,864
1,1,100,10,1000,124087,sub94,pub1,27,4689,88,4804
1,1,100,10,1000,124087,sub87,pub1,27,5476,89,5592
1,1,100,10,1000,124087,sub22,pub1,27,5799,86,5912
1,1,100,10,1000,124087,sub86,pub1,27,7054,86,7167
1,1,100,10,1000,124087,sub19,pub1,27,8698,91,8816
1,1,100,10,1000,124087,sub91,pub1,27,9147,87,9261
1,1,100,10,1000,124087,sub50,pub1,27,9365,99,9491
1,1,100,10,1000,124087,sub47,pub1,27,9378,172,9577
1,1,100,10,1000,124087,sub61,pub1,27,9561,97,9685
1,1,100,10,1000,124087,sub96,pub1,27,9824,89,9940
1,1,100,10,1000,124087,sub39,pub1,27,9901,115,10043
1,1,100,10,1000,124087,sub79,pub1,27,10100,101,10228
1,1,100,10,1000,124087,sub8,pub1,27,10137,152,10316
1,1,100,10,1000,124087,sub11,pub1,27,10320,81,10428
1,1,100,10,1000,124087,sub34,pub1,27,10680,141,10848
1,1,100,10,1000,124087,sub76,pub1,27,10696,203,10926
1,1,100,10,1000,124087,sub51,pub1,27,10752,281,11060
1,1,100,10,1000,124087,sub42,pub1,27,10761,362,11150
1,1,100,10,1000,124087,sub30,pub1,27,10791,422,11240
1,1,100,10,1000,124087,sub9,pub1,27,10929,362,11318
1,1,100,10,1000,124087,sub28,pub1,27,10976,401,11404
1,1,100,10,1000,124087,sub29,pub1,27,11012,475,11514
1,1,100,10,1000,124087,sub100,pub1,27,11051,524,11602
1,1,100,10,1000,124087,sub21,pub1,27,11205,480,11712
1,1,100,10,1000,124087,sub25,pub1,27,11401,348,11776
1,1,100,10,1000,124087,sub69,pub1,27,11414,416,11857
1,1,100,10,1000,124087,sub53,pub1,27,11486,398,11911
1,1,100,10,1000,124087,sub57,pub1,27,11585,428,12040
1,1,100,10,1000,124087,sub33,pub1,27,11629,506,12162
1,1,100,10,1000,124087,sub56,pub1,27,11910,319,12256
1,1,100,10,1000,124087,sub26,pub1,27,12040,228,12295
1,1,100,10,1000,124087,sub43,pub1,27,12045,306,12378
1,1,100,10,1000,124087,sub12,pub1,27,12118,368,12513
1,1,100,10,1000,124087,sub16,pub1,27,12159,445,12631
1,1,100,10,1000,124087,sub82,pub1,27,12264,443,12734
1,1,100,10,1000,124087,sub84,pub1,27,12518,227,12772
1,1,100,10,1000,124087,sub72,pub1,27,12606,271,12904
1,1,100,10,1000,124087,sub75,pub1,27,12659,346,13032
1,1,100,10,1000,124087,sub18,pub1,27,12704,398,13129
1,1,100,10,1000,124087,sub20,pub1,27,12960,240,13227
1,1,100,10,1000,124087,sub23,pub1,27,12975,320,13322
1,1,100,10,1000,124087,sub64,pub1,27,13092,339,13458
1,1,100,10,1000,124087,sub65,pub1,27,13108,419,13554
1,1,100,10,1000,124087,sub93,pub1,27,13147,482,13656
1,1,100,10,1000,124087,sub67,pub1,27,13181,534,13742
1,1,100,10,1000,124087,sub74,pub1,27,13195,573,13795
1,1,100,10,1000,124087,sub98,pub1,27,13262,639,13928
1,1,100,10,1000,124087,sub49,pub1,27,13272,729,14028
1,1,100,10,1000,124087,sub71,pub1,27,13320,789,14136
1,1,100,10,1000,124087,sub81,pub1,27,13382,750,14159
1,1,100,10,1000,124087,sub68,pub1,27,13376,824,14227
1,1,100,10,1000,124087,sub14,pub1,27,13453,943,14423
1,1,100,10,1000,124087,sub3,pub1,27,13584,913,14524
1,1,100,10,1000,124087,sub10,pub1,27,13611,975,14613
1,1,100,10,1000,124087,sub62,pub1,27,13618,1091,14736
1,1,100,10,1000,124087,sub46,pub1,27,13793,1007,14827
1,1,100,10,1000,124087,sub1,pub1,27,13953,927,14907
1,1,100,10,1000,124087,sub24,pub1,27,14100,871,14998
1,1,100,10,1000,124087,sub66,pub1,27,14169,887,15083
1,1,100,10,1000,124087,sub7,pub1,27,14357,808,15192
1,1,100,10,1000,124087,sub85,pub1,27,14408,843,15278
1,1,100,10,1000,124087,sub77,pub1,27,14430,904,15361
1,1,100,10,1000,124087,sub41,pub1,27,14578,747,15352
1,1,100,10,1000,124087,sub48,pub1,27,14579,828,15434
1,1,100,10,1000,124087,sub13,pub1,27,14735,843,15605
1,1,100,10,1000,124087,sub4,pub1,27,14973,689,15689
1,1,100,10,1000,124087,sub88,pub1,27,15032,716,15775
1,1,100,10,1000,124087,sub40,pub1,27,15103,666,15796
1,1,100,10,1000,124087,sub58,pub1,27,15168,741,15936
1,1,100,10,1000,124087,sub92,pub1,27,15409,587,16023
1,1,100,10,1000,124087,sub97,pub1,27,15479,633,16139
1,1,100,10,1000,124087,sub59,pub1,27,16467,90,16584
1,1,100,10,1000,124087,sub38,pub1,27,17963,90,18080
1,1,100,10,1000,124087,sub44,pub1,27,18276,89,18392
1,1,100,10,1000,124087,sub70,pub1,27,18602,89,18718
1,1,100,10,1000,124087,sub5,pub1,27,19343,100,19470
1,1,100,10,1000,124087,sub66,pub2,12,6988,176,7176
1,1,100,10,1000,124087,sub45,pub1,27,19353,240,19620
1,1,100,10,1000,124087,sub4,pub2,12,7645,174,7831
1,1,100,10,1000,124087,sub78,pub1,27,20883,89,20999
1,1,100,10,1000,124087,sub93,pub2,12,9396,191,9599
1,1,100,10,1000,124087,sub51,pub2,12,9417,255,9684
1,1,100,10,1000,124087,sub28,pub2,12,9938,89,10039
1,1,100,10,1000,124087,sub67,pub2,12,10968,88,11068
1,1,100,10,1000,124087,sub6,pub1,27,22942,90,23059
1,1,100,10,1000,124087,sub77,pub2,12,11373,91,11476
1,1,100,10,1000,124087,sub99,pub1,27,23386,97,23510
1,1,100,10,1000,124087,sub38,pub2,12,11523,183,11718
1,1,100,10,1000,124087,sub23,pub2,12,11619,181,11812
1,1,100,10,1000,124087,sub16,pub2,12,11701,183,11896
1,1,100,10,1000,124087,sub62,pub2,12,11874,94,11980
1,1,100,10,1000,124087,sub45,pub2,12,11961,90,12063
1,1,100,10,1000,124087,sub10,pub2,12,12248,92,12352
