nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
100,1,1,1,1,314,sub99,pub1,30,28,42,100
100,1,1,1,1,314,sub72,pub1,30,49,63,142
100,1,1,1,1,314,sub71,pub1,30,58,92,180
100,1,1,1,1,314,sub21,pub1,30,58,130,218
100,1,1,1,1,314,sub46,pub1,30,60,168,258
100,1,1,1,1,314,sub13,pub1,30,64,204,298
100,1,1,1,1,314,sub10,pub1,30,64,244,338
100,1,1,1,1,314,sub44,pub1,30,66,282,378
100,1,1,1,1,314,sub92,pub1,30,66,322,418
100,1,1,1,1,314,sub31,pub1,30,66,362,458
100,1,1,1,1,314,sub96,pub1,30,68,401,499
100,1,1,1,1,314,sub86,pub1,30,68,441,539
100,1,1,1,1,314,sub64,pub1,30,69,479,578
100,1,1,1,1,314,sub23,pub1,30,70,518,618
100,1,1,1,1,314,sub82,pub1,30,71,557,658
100,1,1,1,1,314,sub26,pub1,30,72,597,699
100,1,1,1,1,314,sub78,pub1,30,73,635,738
100,1,1,1,1,314,sub94,pub1,30,75,673,778
100,1,1,1,1,314,sub63,pub1,30,76,712,818
100,1,1,1,1,314,sub83,pub1,30,79,749,858
100,1,1,1,1,314,sub8,pub1,30,80,788,898
100,1,1,1,1,314,sub14,pub1,30,81,828,939
100,1,1,1,1,314,sub16,pub1,30,83,865,978
100,1,1,1,1,314,sub7,pub1,30,88,900,1018
100,1,1,1,1,314,sub50,pub1,30,90,938,1058
100,1,1,1,1,314,sub57,pub1,30,91,977,1098
100,1,1,1,1,314,sub37,pub1,30,92,1017,1139
100,1,1,1,1,314,sub65,pub1,30,92,1056,1178
100,1,1,1,1,314,sub66,pub1,30,93,1095,1218
100,1,1,1,1,314,sub2,pub1,30,94,1134,1258
100,1,1,1,1,314,sub34,pub1,30,95,1173,1298
100,1,1,1,1,314,sub87,pub1,30,95,1213,1338
100,1,1,1,1,314,sub22,pub1,30,97,1251,1378
100,1,1,1,1,314,sub11,pub1,30,99,1290,1419
100,1,1,1,1,314,sub30,pub1,30,99,1329,1458
100,1,1,1,1,314,sub36,pub1,30,101,1367,1498
100,1,1,1,1,314,sub62,pub1,30,101,1407,1538
100,1,1,1,1,314,sub89,pub1,30,103,1445,1578
100,1,1,1,1,314,sub41,pub1,30,104,1484,1618
100,1,1,1,1,314,sub74,pub1,30,105,1523,1658
100,1,1,1,1,314,sub97,pub1,30,106,1562,1698
