nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,500,10,100,12589,sub198,pub1,33,223,41,297
1,1,500,10,100,12589,sub424,pub1,33,317,43,393
1,1,500,10,100,12589,sub420,pub1,33,755,45,833
1,1,500,10,100,12589,sub450,pub1,33,1201,43,1277
1,1,500,10,100,12589,sub426,pub1,33,1660,44,1737
1,1,500,10,100,12589,sub467,pub1,33,1689,59,1781
1,1,500,10,100,12589,sub180,pub1,33,1806,42,1881
1,1,500,10,100,12589,sub181,pub1,33,2007,41,2081
1,1,500,10,100,12589,sub422,pub1,33,2039,53,2125
1,1,500,10,100,12589,sub322,pub1,33,2054,78,2165
1,1,500,10,100,12589,sub459,pub1,33,2065,111,2209
1,1,500,10,100,12589,sub487,pub1,33,2081,135,2249
1,1,500,10,100,12589,sub25,pub1,33,2081,179,2293
1,1,500,10,100,12589,sub158,pub1,33,2130,170,2333
1,1,500,10,100,12589,sub407,pub1,33,2142,199,2374
1,1,500,10,100,12589,sub120,pub1,33,2344,44,2421
1,1,500,10,100,12589,sub153,pub1,33,2383,49,2465
1,1,500,10,100,12589,sub440,pub1,33,2667,41,2741
1,1,500,10,100,12589,sub130,pub1,33,2720,46,2799
1,1,500,10,100,12589,sub488,pub1,33,2736,71,2840
1,1,500,10,100,12589,sub146,pub1,33,2887,41,2961
1,1,500,10,100,12589,sub87,pub1,33,2893,78,3004
1,1,500,10,100,12589,sub23,pub1,33,3065,48,3146
1,1,500,10,100,12589,sub105,pub1,33,3167,42,3242
1,1,500,10,100,12589,sub448,pub1,33,3223,42,3298
1,1,500,10,100,12589,sub362,pub1,33,3259,49,3341
1,1,500,10,100,12589,sub478,pub1,33,3310,42,3385
1,1,500,10,100,12589,sub443,pub1,33,3371,41,3445
1,1,500,10,100,12589,sub303,pub1,33,3422,42,3497
1,1,500,10,100,12589,sub278,pub1,33,3438,70,3541
1,1,500,10,100,12589,sub419,pub1,33,3459,89,3581
1,1,500,10,100,12589,sub317,pub1,33,3473,115,3621
1,1,500,10,100,12589,sub405,pub1,33,3494,138,3665
1,1,500,10,100,12589,sub138,pub1,33,3554,122,3709
1,1,500,10,100,12589,sub307,pub1,33,3561,155,3749
1,1,500,10,100,12589,sub6,pub1,33,3559,253,3845
1,1,500,10,100,12589,sub444,pub1,33,3563,252,3848
1,1,500,10,100,12589,sub194,pub1,33,3563,283,3879
1,1,500,10,100,12589,sub88,pub1,33,3575,312,3920
1,1,500,10,100,12589,sub284,pub1,33,3589,339,3961
1,1,500,10,100,12589,sub301,pub1,33,3611,361,4005
1,1,500,10,100,12589,sub481,pub1,33,3612,401,4046
1,1,500,10,100,12589,sub472,pub1,33,3622,435,4090
1,1,500,10,100,12589,sub7,pub1,33,3620,477,4130
1,1,500,10,100,12589,sub1,pub1,33,3623,522,4178
1,1,500,10,100,12589,sub71,pub1,33,3646,542,4221
1,1,500,10,100,12589,sub299,pub1,33,3656,572,4261
1,1,500,10,100,12589,sub343,pub1,33,3667,601,4301
1,1,500,10,100,12589,sub377,pub1,33,3697,611,4341
1,1,500,10,100,12589,sub38,pub1,33,3708,640,4381
1,1,500,10,100,12589,sub21,pub1,33,3730,576,4339
1,1,500,10,100,12589,sub110,pub1,33,3817,615,4465
1,1,500,10,100,12589,sub225,pub1,33,3819,657,4509
1,1,500,10,100,12589,sub396,pub1,33,3820,700,4553
1,1,500,10,100,12589,sub259,pub1,33,3822,742,4597
1,1,500,10,100,12589,sub15,pub1,33,3836,772,4641
1,1,500,10,100,12589,sub113,pub1,33,3845,807,4685
1,1,500,10,100,12589,sub454,pub1,33,3848,844,4725
1,1,500,10,100,12589,sub37,pub1,33,3875,860,4768
1,1,500,10,100,12589,sub223,pub1,33,3879,901,4813
