nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,100,1,10,1431,sub99,pub1,12,59,1789,1860
1,1,100,1,10,1431,sub72,pub1,12,61,1827,1900
1,1,100,1,10,1431,sub46,pub1,12,69,1859,1940
1,1,100,1,10,1431,sub10,pub1,12,72,1896,1980
1,1,100,1,10,1431,sub44,pub1,12,79,1933,2024
1,1,100,1,10,1431,sub92,pub1,12,88,1963,2063
1,1,100,1,10,1431,sub86,pub1,12,99,2033,2144
1,1,100,1,10,1431,sub13,pub1,12,106,2066,2184
1,1,100,1,10,1431,sub26,pub1,12,121,2090,2223
1,1,100,1,10,1431,sub82,pub1,12,124,2128,2264
1,1,100,1,10,1431,sub78,pub1,12,138,2234,2384
1,1,100,1,10,1431,sub23,pub1,12,140,2271,2423
1,1,100,1,10,1431,sub94,pub1,12,146,2306,2464
1,1,100,1,10,1431,sub83,pub1,12,207,2325,2544
1,1,100,1,10,1431,sub2,pub1,12,230,2341,2583
1,1,100,1,10,1431,sub36,pub1,12,237,2375,2624
1,1,100,1,10,1431,sub62,pub1,12,239,2413,2664
1,1,100,1,10,1431,sub74,pub1,12,241,2451,2704
1,1,100,1,10,1431,sub93,pub1,12,352,2420,2784
1,1,100,1,10,1431,sub6,pub1,12,354,2458,2824
1,1,100,1,10,1431,sub68,pub1,12,361,2530,2903
1,1,100,1,10,1431,sub80,pub1,12,368,2563,2943
1,1,100,1,10,1431,sub4,pub1,12,370,2601,2983
1,1,100,1,10,1431,sub77,pub1,12,604,2488,3104
1,1,100,1,10,1431,sub39,pub1,12,604,2528,3144
1,1,100,1,10,1431,sub43,pub1,12,650,2522,3184
1,1,100,1,10,1431,sub81,pub1,12,651,2561,3224
1,1,100,1,10,1431,sub11,pub1,12,650,2601,3263
1,1,100,1,10,1431,sub88,pub1,12,651,2641,3304
1,1,100,1,10,1431,sub52,pub1,12,666,2666,3344
1,1,100,1,10,1431,sub49,pub1,12,684,2688,3384
1,1,100,1,10,1431,sub30,pub1,12,814,2678,3504
1,1,100,1,10,1431,sub22,pub1,12,933,2652,3597
1,1,100,1,10,1431,sub38,pub1,12,948,2672,3632
1,1,100,1,10,1431,sub19,pub1,12,997,2704,3713
1,1,100,1,10,1431,sub40,pub1,12,1013,2726,3751
1,1,100,1,10,1431,sub25,pub1,12,1130,2694,3836
1,1,100,1,10,1431,sub75,pub1,12,1156,2708,3876
1,1,100,1,10,1431,sub65,pub1,12,1168,2736,3916
1,1,100,1,10,1431,sub42,pub1,12,1246,2737,3995
1,1,100,1,10,1431,sub66,pub1,12,1256,2768,4036
1,1,100,1,10,1431,sub79,pub1,12,1385,2760,4157
1,1,100,1,10,1431,sub90,pub1,12,1392,2795,4199
1,1,100,1,10,1431,sub95,pub1,12,1461,2851,4324
1,1,100,1,10,1431,sub97,pub1,12,1521,2910,4443
1,1,100,1,10,1431,sub59,pub1,12,1610,2983,4605
1,1,100,1,10,1431,sub85,pub1,12,1649,3066,4727
1,1,100,1,10,1431,sub54,pub1,12,2093,2947,5052
1,1,100,1,10,1431,sub58,pub1,12,2316,2848,5176
1,1,100,1,10,1431,sub87,pub1,12,2387,2857,5256
1,1,100,1,10,1431,sub18,pub1,12,2409,2874,5295
1,1,100,1,10,1431,sub70,pub1,12,2413,2911,5336
1,1,100,1,10,1431,sub12,pub1,12,2493,2951,5456
1,1,100,1,10,1431,sub20,pub1,12,2522,2962,5496
1,1,100,1,10,1431,sub98,pub1,12,2542,2982,5536
1,1,100,1,10,1431,sub9,pub1,12,2545,3019,5576
1,1,100,1,10,1431,sub31,pub1,12,2853,2955,5820
1,1,100,1,10,1431,sub53,pub1,12,3013,2918,5943
1,1,100,1,10,1431,sub55,pub1,12,3053,2919,5984
1,1,100,1,10,1431,sub100,pub1,12,3413,2970,6395
1,1,100,1,10,1431,sub69,pub1,12,3453,3011,6476
1,1,100,1,10,1431,sub91,pub1,12,3945,3175,7132
1,1,100,1,10,1431,sub7,pub1,12,4106,3302,7420
1,1,100,1,10,1431,sub63,pub1,12,4554,3423,7989
1,1,100,1,10,1431,sub45,pub1,12,4754,3470,8236
1,1,100,1,10,1431,sub24,pub1,12,4793,3470,8275
1,1,100,1,10,1431,sub35,pub1,12,4876,3428,8316
1,1,100,1,10,1431,sub1,pub1,12,5205,3223,8440
1,1,100,1,10,1431,sub96,pub1,12,7737,2255,10004
1,1,100,1,10,1431,sub41,pub1,12,7857,2214,10083
1,1,100,1,10,1431,sub37,pub1,12,7937,2175,10124
1,1,100,1,10,1431,sub76,pub1,12,8092,2100,10204
1,1,100,1,10,1431,sub71,pub1,12,8925,1670,10607
1,1,100,1,10,1431,sub67,pub1,12,9089,1551,10652
1,1,100,1,10,1431,sub27,pub1,12,9200,1480,10692
1,1,100,1,10,1431,sub32,pub1,12,9349,1491,10852
1,1,100,1,10,1431,sub56,pub1,12,9389,1491,10892
1,1,100,1,10,1431,sub61,pub1,12,9553,1407,10972
1,1,100,1,10,1431,sub15,pub1,12,9593,1407,11012
1,1,100,1,10,1431,sub8,pub1,12,9914,1166,11092
1,1,100,1,10,1431,sub17,pub1,12,9953,1167,11132
1,1,100,1,10,1431,sub29,pub1,12,10233,1091,11336
1,1,100,1,10,1431,sub48,pub1,12,10477,887,11376
1,1,100,1,10,1431,sub5,pub1,12,10802,846,11660
1,1,100,1,10,1431,sub60,pub1,12,10922,850,11784
1,1,100,1,10,1431,sub33,pub1,12,11405,655,12072
1,1,100,1,10,1431,sub47,pub1,12,11609,531,12152
1,1,100,1,10,1431,sub51,pub1,12,12101,243,12356
1,1,100,1,10,1431,sub57,pub1,12,12961,75,13048
1,1,100,1,10,1431,sub50,pub1,12,22113,39,22164
1,1,100,1,10,1431,sub28,pub1,12,31142,122,31276
1,1,100,1,10,1431,sub84,pub1,12,31777,39,31828
1,1,100,1,10,1431,sub21,pub1,12,33831,44,33887
1,1,100,1,10,1431,sub89,pub1,12,40114,158,40284
1,1,100,1,10,1431,sub14,pub1,12,40153,159,40324
1,1,100,1,10,1431,sub3,pub1,12,40910,202,41124
1,1,100,1,10,1431,sub16,pub1,12,42537,38,42587
1,1,100,1,10,1431,sub34,pub1,12,48309,39,48360
1,1,100,1,10,1431,sub73,pub1,12,49825,39,49876
