nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,500,100,100,12590,sub198,pub1,30,185,42,257
1,1,500,100,100,12590,sub424,pub1,30,269,41,340
1,1,500,100,100,12590,sub426,pub1,30,367,43,440
1,1,500,100,100,12590,sub407,pub1,30,693,50,773
1,1,500,100,100,12590,sub346,pub1,30,778,44,852
1,1,500,100,100,12590,sub307,pub1,30,981,41,1052
1,1,500,100,100,12590,sub215,pub1,30,1311,43,1384
1,1,500,100,100,12590,sub267,pub1,30,1450,44,1524
1,1,500,100,100,12590,sub87,pub1,30,1490,44,1564
1,1,500,100,100,12590,sub432,pub1,30,1517,57,1604
1,1,500,100,100,12590,sub52,pub1,30,2326,44,2400
1,1,500,100,100,12590,sub148,pub1,30,2346,68,2444
1,1,500,100,100,12590,sub77,pub1,30,2649,45,2724
1,1,500,100,100,12590,sub450,pub1,30,2744,42,2816
1,1,500,100,100,12590,sub320,pub1,30,2831,43,2904
1,1,500,100,100,12590,sub255,pub1,30,2842,76,2948
1,1,500,100,100,12590,sub126,pub1,30,2935,46,3011
1,1,500,100,100,12590,sub247,pub1,30,2978,44,3052
1,1,500,100,100,12590,sub94,pub1,30,3052,42,3124
1,1,500,100,100,12590,sub203,pub1,30,3090,48,3168
1,1,500,100,100,12590,sub105,pub1,30,3158,44,3232
1,1,500,100,100,12590,sub261,pub1,30,3276,42,3348
1,1,500,100,100,12590,sub370,pub1,30,3431,43,3504
1,1,500,100,100,12590,sub93,pub1,30,3434,79,3543
1,1,500,100,100,12590,sub197,pub1,30,3437,121,3588
1,1,500,100,100,12590,sub143,pub1,30,3453,146,3629
1,1,500,100,100,12590,sub110,pub1,30,3500,143,3673
1,1,500,100,100,12590,sub182,pub1,30,3508,179,3717
1,1,500,100,100,12590,sub117,pub1,30,3510,224,3764
1,1,500,100,100,12590,sub264,pub1,30,3510,263,3803
1,1,500,100,100,12590,sub373,pub1,30,3515,298,3843
1,1,500,100,100,12590,sub452,pub1,30,3519,335,3884
1,1,500,100,100,12590,sub269,pub1,30,3523,372,3925
1,1,500,100,100,12590,sub218,pub1,30,3527,412,3969
1,1,500,100,100,12590,sub252,pub1,30,3542,441,4013
1,1,500,100,100,12590,sub398,pub1,30,3589,437,4056
1,1,500,100,100,12590,sub326,pub1,30,3594,472,4096
1,1,500,100,100,12590,sub308,pub1,30,3598,508,4136
1,1,500,100,100,12590,sub356,pub1,30,3598,554,4182
1,1,500,100,100,12590,sub191,pub1,30,3609,589,4228
1,1,500,100,100,12590,sub15,pub1,30,3617,622,4269
1,1,500,100,100,12590,sub62,pub1,30,3639,643,4312
1,1,500,100,100,12590,sub113,pub1,30,3642,680,4352
1,1,500,100,100,12590,sub11,pub1,30,3645,720,4395
1,1,500,100,100,12590,sub30,pub1,30,3640,761,4431
1,1,500,100,100,12590,sub460,pub1,30,3654,796,4480
1,1,500,100,100,12590,sub204,pub1,30,3654,836,4520
1,1,500,100,100,12590,sub393,pub1,30,3673,865,4568
1,1,500,100,100,12590,sub425,pub1,30,3674,909,4613
1,1,500,100,100,12590,sub223,pub1,30,3677,953,4660
1,1,500,100,100,12590,sub347,pub1,30,3689,985,4704
1,1,500,100,100,12590,sub457,pub1,30,3691,1027,4748
1,1,500,100,100,12590,sub387,pub1,30,3696,1066,4792
1,1,500,100,100,12590,sub459,pub1,30,3703,1103,4836
1,1,500,100,100,12590,sub314,pub1,30,3704,1142,4876
1,1,500,100,100,12590,sub97,pub1,30,3719,1171,4920
1,1,500,100,100,12590,sub130,pub1,30,3751,1195,4976
1,1,500,100,100,12590,sub309,pub1,30,3755,1235,5020
1,1,500,100,100,12590,sub365,pub1,30,3767,1267,5064
1,1,500,100,100,12590,sub122,pub1,30,3833,1241,5104
1,1,500,100,100,12590,sub195,pub1,30,3863,1251,5144
1,1,500,100,100,12590,sub293,pub1,30,3891,1264,5185
1,1,500,100,100,12590,sub25,pub1,30,3896,1302,5228
1,1,500,100,100,12590,sub224,pub1,30,3969,1273,5272
1,1,500,100,100,12590,sub27,pub1,30,3980,1302,5312
1,1,500,100,100,12590,sub316,pub1,30,3981,1344,5355
1,1,500,100,100,12590,sub169,pub1,30,3999,1368,5397
1,1,500,100,100,12590,sub248,pub1,30,4009,1405,5444
1,1,500,100,100,12590,sub232,pub1,30,4013,1441,5484
1,1,500,100,100,12590,sub330,pub1,30,4039,1459,5528
1,1,500,100,100,12590,sub382,pub1,30,4047,1492,5569
1,1,500,100,100,12590,sub414,pub1,30,4074,1508,5612
1,1,500,100,100,12590,sub107,pub1,30,4088,1534,5652
