nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,1,1,10,1429,sub8,pub1,31,108,393,532
1,1,1,1,10,1429,sub3,pub1,31,143,397,571
1,1,1,1,10,1429,sub5,pub1,31,185,396,612
1,1,1,1,10,1429,sub7,pub1,31,223,397,651
1,1,1,1,10,1429,sub1,pub1,31,263,399,693
1,1,1,1,10,1429,sub2,pub1,31,303,409,743
1,1,1,1,10,1429,sub10,pub1,31,343,410,784
1,1,1,1,10,1429,sub9,pub1,31,383,410,824
1,1,1,1,10,1429,sub6,pub1,31,424,411,866
1,1,1,1,10,1429,sub4,pub1,31,471,403,905
1,1,1,1,10,1429,sub5,pub1,14,2119,60,2193
1,1,1,1,10,1429,sub2,pub1,14,2129,91,2234
1,1,1,1,10,1429,sub10,pub1,14,2123,123,2260
1,1,1,1,10,1429,sub1,pub1,14,2131,161,2306
1,1,1,1,10,1429,sub6,pub1,14,2161,192,2367
1,1,1,1,10,1429,sub7,pub1,14,2179,198,2391
1,1,1,1,10,1429,sub9,pub1,14,2176,237,2427
1,1,1,1,10,1429,sub3,pub1,14,2189,271,2474
1,1,1,1,10,1429,sub4,pub1,14,2219,280,2513
1,1,1,1,10,1429,sub8,pub1,14,2239,301,2554
1,1,1,1,10,1429,sub5,pub1,23,88,346,457
1,1,1,1,10,1429,sub10,pub1,23,96,377,496
1,1,1,1,10,1429,sub2,pub1,23,115,398,536
1,1,1,1,10,1429,sub1,pub1,23,156,398,577
1,1,1,1,10,1429,sub6,pub1,23,195,398,616
1,1,1,1,10,1429,sub9,pub1,23,236,398,657
1,1,1,1,10,1429,sub7,pub1,23,275,399,697
1,1,1,1,10,1429,sub3,pub1,23,315,398,736
1,1,1,1,10,1429,sub4,pub1,23,355,398,776
1,1,1,1,10,1429,sub8,pub1,23,395,398,816
1,1,1,1,10,1429,sub5,pub1,25,1922,51,1998
1,1,1,1,10,1429,sub2,pub1,25,1939,74,2038
1,1,1,1,10,1429,sub8,pub1,25,1932,122,2079
1,1,1,1,10,1429,sub4,pub1,25,1963,131,2119
1,1,1,1,10,1429,sub1,pub1,25,1965,172,2162
1,1,1,1,10,1429,sub6,pub1,25,1968,204,2197
1,1,1,1,10,1429,sub7,pub1,25,1982,232,2239
1,1,1,1,10,1429,sub9,pub1,25,2025,229,2279
1,1,1,1,10,1429,sub3,pub1,25,2032,269,2326
1,1,1,1,10,1429,sub10,pub1,25,2048,293,2366
1,1,1,1,10,1429,sub5,pub1,23,89,343,455
