nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
30,1,1,1,1000,124085,sub1,pub1,30,445,110,585
30,1,1,1,1000,124085,sub1,pub1,12,451,88,551
30,1,1,1,1000,124085,sub1,pub1,13,348,89,450
30,1,1,1,1000,124085,sub1,pub1,12,528,90,630
30,1,1,1,1000,124085,sub1,pub1,12,359,93,464
30,1,1,1,1000,124085,sub1,pub1,24,403,112,539
30,1,1,1,1000,124085,sub1,pub1,14,682,88,784
30,1,1,1,1000,124085,sub1,pub1,13,503,82,598
30,1,1,1,1000,124085,sub1,pub1,20,371,90,481
30,1,1,1,1000,124085,sub1,pub1,17,430,85,532
30,1,1,1,1000,124085,sub1,pub1,13,400,85,498
30,1,1,1,1000,124085,sub1,pub1,12,414,86,512
30,1,1,1,1000,124085,sub1,pub1,12,351,88,451
30,1,1,1,1000,124085,sub1,pub1,12,372,85,469
30,1,1,1,1000,124085,sub1,pub1,12,376,86,474
30,1,1,1,1000,124085,sub1,pub1,12,428,85,525
30,1,1,1,1000,124085,sub1,pub1,12,456,87,555
30,1,1,1,1000,124085,sub1,pub1,12,396,85,493
30,1,1,1,1000,124085,sub1,pub1,14,411,85,510
30,1,1,1,1000,124085,sub1,pub1,13,389,87,489
30,1,1,1,1000,124085,sub1,pub1,13,468,85,566
30,1,1,1,1000,124085,sub1,pub1,13,399,84,496
30,1,1,1,1000,124085,sub1,pub1,12,577,87,676
30,1,1,1,1000,124085,sub1,pub1,13,427,88,528
30,1,1,1,1000,124085,sub1,pub1,13,471,97,581
30,1,1,1,1000,124085,sub1,pub1,13,397,86,496
30,1,1,1,1000,124085,sub1,pub1,19,380,88,487
30,1,1,1,1000,124085,sub1,pub1,12,484,80,576
30,1,1,1,1000,124085,sub1,pub1,12,370,89,471
30,1,1,1,1000,124085,sub1,pub1,13,397,85,495
30,1,1,1,1000,124085,sub1,pub1,13,362,101,476
30,1,1,1,1000,124085,sub1,pub1,21,1585,87,1693
30,1,1,1,1000,124085,sub1,pub1,17,411,91,519
30,1,1,1,1000,124085,sub1,pub1,23,421,85,529
30,1,1,1,1000,124085,sub1,pub1,13,479,87,579
30,1,1,1,1000,124085,sub1,pub1,12,468,85,565
30,1,1,1,1000,124085,sub1,pub1,12,411,84,507
30,1,1,1,1000,124085,sub1,pub1,13,483,85,581
30,1,1,1,1000,124085,sub1,pub1,12,455,86,553
30,1,1,1,1000,124085,sub1,pub1,13,382,86,481
30,1,1,1,1000,124085,sub1,pub1,12,389,87,488
30,1,1,1,1000,124085,sub1,pub1,12,432,84,528
30,1,1,1,1000,124085,sub1,pub1,12,412,87,511
30,1,1,1,1000,124085,sub1,pub1,12,468,103,583
30,1,1,1,1000,124085,sub1,pub1,12,429,94,535
30,1,1,1,1000,124085,sub1,pub1,13,1483,85,1581
