nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,100,1,100,12588,sub99,pub1,17,1774,2984,4775
1,1,100,1,100,12588,sub72,pub1,17,1814,2982,4813
1,1,100,1,100,12588,sub46,pub1,17,1854,2986,4857
1,1,100,1,100,12588,sub44,pub1,17,1938,2942,4897
1,1,100,1,100,12588,sub92,pub1,17,1978,2946,4941
1,1,100,1,100,12588,sub86,pub1,17,2058,2946,5021
1,1,100,1,100,12588,sub26,pub1,17,2138,2910,5065
1,1,100,1,100,12588,sub23,pub1,17,2338,2948,5303
1,1,100,1,100,12588,sub94,pub1,17,2378,2950,5345
1,1,100,1,100,12588,sub2,pub1,17,2498,3030,5545
1,1,100,1,100,12588,sub36,pub1,17,2538,3034,5589
1,1,100,1,100,12588,sub68,pub1,17,2818,2954,5789
1,1,100,1,100,12588,sub4,pub1,17,2898,2917,5832
1,1,100,1,100,12588,sub77,pub1,17,3018,2918,5953
1,1,100,1,100,12588,sub39,pub1,17,3058,2922,5997
1,1,100,1,100,12588,sub43,pub1,17,3098,2922,6037
1,1,100,1,100,12588,sub81,pub1,17,3138,2922,6077
1,1,100,1,100,12588,sub52,pub1,17,3258,2927,6202
1,1,100,1,100,12588,sub49,pub1,17,3298,2930,6245
1,1,100,1,100,12588,sub83,pub1,17,3315,2952,6284
1,1,100,1,100,12588,sub82,pub1,17,3348,2999,6364
1,1,100,1,100,12588,sub88,pub1,17,3422,3005,6444
1,1,100,1,100,12588,sub74,pub1,17,3477,3030,6524
1,1,100,1,100,12588,sub13,pub1,17,3516,3111,6644
1,1,100,1,100,12588,sub22,pub1,17,3511,3152,6680
1,1,100,1,100,12588,sub6,pub1,17,3623,3217,6857
1,1,100,1,100,12588,sub40,pub1,17,3666,3213,6896
1,1,100,1,100,12588,sub25,pub1,17,3750,3174,6941
1,1,100,1,100,12588,sub19,pub1,17,3760,3204,6981
1,1,100,1,100,12588,sub75,pub1,17,3790,3214,7021
1,1,100,1,100,12588,sub42,pub1,17,3910,3174,7101
1,1,100,1,100,12588,sub66,pub1,17,3950,3178,7145
1,1,100,1,100,12588,sub93,pub1,17,4045,3326,7388
1,1,100,1,100,12588,sub79,pub1,17,4070,3421,7508
1,1,100,1,100,12588,sub90,pub1,17,4114,3421,7552
1,1,100,1,100,12588,sub97,pub1,17,4358,3462,7837
1,1,100,1,100,12588,sub59,pub1,17,4518,3422,7957
1,1,100,1,100,12588,sub95,pub1,17,4539,3445,8001
1,1,100,1,100,12588,sub85,pub1,17,4640,3383,8040
1,1,100,1,100,12588,sub54,pub1,17,4966,3302,8285
1,1,100,1,100,12588,sub58,pub1,17,5090,3222,8329
1,1,100,1,100,12588,sub87,pub1,17,5170,3198,8385
1,1,100,1,100,12588,sub18,pub1,17,5210,3226,8453
1,1,100,1,100,12588,sub70,pub1,17,5250,3226,8493
1,1,100,1,100,12588,sub12,pub1,17,5370,3234,8621
1,1,100,1,100,12588,sub20,pub1,17,5410,3234,8661
1,1,100,1,100,12588,sub11,pub1,17,5441,3247,8705
1,1,100,1,100,12588,sub98,pub1,17,5450,3278,8745
1,1,100,1,100,12588,sub9,pub1,17,5490,3278,8785
1,1,100,1,100,12588,sub31,pub1,17,5734,3154,8905
1,1,100,1,100,12588,sub53,pub1,17,5858,3070,8945
1,1,100,1,100,12588,sub55,pub1,17,5898,3074,8989
