nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,1,10,100,12587,sub5,pub1,12,3030,396,3438
1,1,1,10,100,12587,sub1,pub1,12,3470,398,3880
1,1,1,10,100,12587,sub10,pub1,12,3710,396,4118
1,1,1,10,100,12587,sub9,pub3,12,3679,402,4093
1,1,1,10,100,12587,sub4,pub3,12,3759,401,4172
1,1,1,10,100,12587,sub2,pub1,12,4070,406,4488
1,1,1,10,100,12587,sub3,pub5,14,3688,407,4109
1,1,1,10,100,12587,sub6,pub3,12,3919,410,4341
1,1,1,10,100,12587,sub5,pub5,14,3768,409,4191
1,1,1,10,100,12587,sub8,pub2,12,4222,437,4671
1,1,1,10,100,12587,sub7,pub7,12,3827,523,4362
1,1,1,10,100,12587,sub2,pub3,12,4208,444,4664
1,1,1,10,100,12587,sub10,pub5,14,4056,453,4523
1,1,1,10,100,12587,sub3,pub2,12,4467,452,4931
1,1,1,10,100,12587,sub6,pub1,12,4603,451,5066
1,1,1,10,100,12587,sub5,pub4,13,4246,451,4710
1,1,1,10,100,12587,sub1,pub4,13,4315,426,4754
1,1,1,10,100,12587,sub8,pub7,12,4189,423,4624
1,1,1,10,100,12587,sub9,pub1,12,4794,432,5238
1,1,1,10,100,12587,sub4,pub8,12,4302,353,4667
1,1,1,10,100,12587,sub7,pub1,12,4921,394,5327
1,1,1,10,100,12587,sub2,pub2,12,4835,429,5276
1,1,1,10,100,12588,sub10,pub10,12,4188,425,4625
1,1,1,10,100,12587,sub3,pub3,12,4744,424,5180
1,1,1,10,100,12587,sub6,pub2,12,4967,423,5402
1,1,1,10,100,12587,sub1,pub2,12,5051,421,5484
1,1,1,10,100,12587,sub8,pub8,12,4567,424,5003
1,1,1,10,100,12587,sub9,pub5,14,4768,415,5197
1,1,1,10,100,12587,sub4,pub2,12,5182,417,5611
1,1,1,10,100,12587,sub7,pub6,20,4802,413,5235
1,1,1,10,100,12587,sub2,pub5,14,4897,416,5327
1,1,1,10,100,12587,sub10,pub4,13,5006,417,5436
1,1,1,10,100,12587,sub3,pub1,12,5443,420,5875
1,1,1,10,100,12587,sub6,pub4,13,5090,417,5520
1,1,1,10,100,12587,sub5,pub9,12,4839,422,5273
1,1,1,10,100,12587,sub1,pub8,12,4951,420,5383
1,1,1,10,100,12587,sub8,pub4,13,5214,421,5648
1,1,1,10,100,12587,sub9,pub4,13,5254,416,5683
1,1,1,10,100,12587,sub4,pub5,14,5233,421,5668
1,1,1,10,100,12587,sub7,pub2,12,5643,424,6079
1,1,1,10,100,12588,sub2,pub10,12,4992,420,5424
1,1,1,10,100,12587,sub10,pub3,12,5552,421,5985
1,1,1,10,100,12588,sub3,pub10,12,5080,417,5509
1,1,1,10,100,12588,sub6,pub10,12,5120,420,5552
1,1,1,10,100,12587,sub5,pub7,12,5384,417,5813
1,1,1,10,100,12587,sub1,pub6,20,5474,419,5913
1,1,1,10,100,12587,sub8,pub5,14,5573,421,6008
1,1,1,10,100,12587,sub9,pub8,12,5463,421,5896
1,1,1,10,100,12587,sub4,pub7,12,5552,420,5984
1,1,1,10,100,12587,sub7,pub8,12,5547,414,5973
1,1,1,10,100,12587,sub2,pub6,20,5686,424,6130
