nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,10,1,1000,124085,sub10,pub1,13,943,364,1320
1,1,10,1,1000,124085,sub2,pub1,13,1273,369,1655
1,1,10,1,1000,124085,sub4,pub1,13,1372,358,1743
1,1,10,1,1000,124085,sub8,pub1,13,1536,376,1925
1,1,10,1,1000,124085,sub3,pub1,13,1643,360,2016
1,1,10,1,1000,124085,sub9,pub1,13,1767,315,2095
1,1,10,1,1000,124085,sub1,pub1,13,1796,347,2156
1,1,10,1,1000,124085,sub6,pub1,13,1817,410,2240
1,1,10,1,1000,124085,sub7,pub1,13,1840,551,2404
1,1,10,1,1000,124085,sub5,pub1,13,2552,86,2651
1,1,10,1,1000,124085,sub5,pub1,12,5501,85,5598
1,1,10,1,1000,124085,sub8,pub1,12,6183,101,6296
1,1,10,1,1000,124085,sub2,pub1,12,7002,91,7105
1,1,10,1,1000,124085,sub4,pub1,12,9320,163,9495
1,1,10,1,1000,124085,sub1,pub1,12,9704,89,9805
1,1,10,1,1000,124085,sub6,pub1,12,9785,92,9889
1,1,10,1,1000,124085,sub7,pub1,12,10241,82,10335
1,1,10,1,1000,124085,sub10,pub1,12,11903,250,12165
1,1,10,1,1000,124085,sub3,pub1,12,12065,228,12305
1,1,10,1,1000,124085,sub9,pub1,12,12100,273,12385
1,1,10,1,1000,124085,sub8,pub1,11,5651,88,5750
1,1,10,1,1000,124085,sub2,pub1,11,5806,90,5907
1,1,10,1,1000,124085,sub5,pub1,11,6356,93,6460
1,1,10,1,1000,124085,sub1,pub1,11,7109,90,7210
1,1,10,1,1000,124085,sub4,pub1,11,7626,293,7930
1,1,10,1,1000,124085,sub7,pub1,11,7646,358,8015
1,1,10,1,1000,124085,sub6,pub1,11,7879,409,8299
1,1,10,1,1000,124085,sub10,pub1,11,8108,391,8510
1,1,10,1,1000,124085,sub3,pub1,11,8228,430,8669
1,1,10,1,1000,124085,sub9,pub1,11,8437,343,8791
1,1,10,1,1000,124085,sub10,pub1,11,3585,96,3692
1,1,10,1,1000,124085,sub4,pub1,11,4142,136,4289
1,1,10,1,1000,124085,sub1,pub1,11,5216,173,5400
1,1,10,1,1000,124085,sub3,pub1,11,6245,89,6345
1,1,10,1,1000,124085,sub2,pub1,11,6395,91,6497
1,1,10,1,1000,124085,sub9,pub1,11,7706,183,7900
1,1,10,1,1000,124085,sub5,pub1,11,7908,93,8012
1,1,10,1,1000,124085,sub8,pub1,11,8025,85,8121
1,1,10,1,1000,124085,sub6,pub1,11,8235,91,8337
1,1,10,1,1000,124085,sub7,pub1,11,8371,141,8523
1,1,10,1,1000,124085,sub10,pub1,13,4471,281,4765
1,1,10,1,1000,124085,sub4,pub1,13,4945,173,5131
1,1,10,1,1000,124085,sub1,pub1,13,5356,165,5534
1,1,10,1,1000,124085,sub3,pub1,13,6459,88,6560
1,1,10,1,1000,124085,sub2,pub1,13,6715,148,6876
1,1,10,1,1000,124085,sub9,pub1,13,9168,99,9280
1,1,10,1,1000,124085,sub5,pub1,13,9324,116,9453
1,1,10,1,1000,124085,sub6,pub1,13,9707,101,9821
1,1,10,1,1000,124085,sub7,pub1,13,9963,97,10073
1,1,10,1,1000,124085,sub8,pub1,13,9997,146,10156
1,1,10,1,1000,124085,sub99,pub1,13,5402,3298,8713
1,1,10,1,1000,124085,sub72,pub1,13,5446,3339,8798
1,1,10,1,1000,124085,sub46,pub1,13,5486,3380,8879
1,1,10,1,1000,124085,sub86,pub1,13,7706,2125,9844
1,1,10,1,1000,124085,sub92,pub1,13,7743,2146,9902
1,1,10,1,1000,124085,sub80,pub1,13,7971,2057,10041
1,1,10,1,1000,124085,sub4,pub1,13,7991,2127,10131
1,1,10,1,1000,124085,sub10,pub1,13,8462,2186,10661
1,1,10,1,1000,124085,sub82,pub1,13,9017,2145,11175
1,1,10,1,1000,124085,sub13,pub1,13,9426,1940,11379
1,1,10,1,1000,124085,sub6,pub1,13,9634,1799,11446
1,1,10,1,1000,124085,sub65,pub1,13,10767,1327,12107
1,1,10,1,1000,124085,sub44,pub1,13,10842,1549,12404
1,1,10,1,1000,124085,sub75,pub1,13,10878,1592,12483
1,1,10,1,1000,124085,sub74,pub1,13,11050,1542,12605
1,1,10,1,1000,124085,sub38,pub1,13,11070,1582,12665
1,1,10,1,1000,124085,sub36,pub1,13,11209,1627,12849
1,1,10,1,1000,124085,sub23,pub1,13,11204,1708,12925
1,1,10,1,1000,124085,sub87,pub1,13,12764,1008,13785
1,1,10,1,1000,124085,sub70,pub1,13,12982,951,13946
1,1,10,1,1000,124085,sub94,pub1,13,13310,792,14115
1,1,10,1,1000,124085,sub83,pub1,13,13857,530,14400
1,1,10,1,1000,124085,sub93,pub1,13,13969,612,14594
1,1,10,1,1000,124085,sub88,pub1,13,14095,619,14727
1,1,10,1,1000,124085,sub52,pub1,13,14424,579,15016
1,1,10,1,1000,124085,sub43,pub1,13,14641,526,15180
1,1,10,1,1000,124085,sub90,pub1,13,14858,427,15298
1,1,10,1,1000,124085,sub57,pub1,13,14897,463,15373
1,1,10,1,1000,124085,sub81,pub1,13,14994,462,15469
1,1,10,1,1000,124085,sub77,pub1,13,15054,564,15631
1,1,10,1,1000,124085,sub11,pub1,13,15984,93,16090
1,1,10,1,1000,124085,sub49,pub1,13,16068,134,16215
1,1,10,1,1000,124085,sub97,pub1,13,16078,206,16297
1,1,10,1,1000,124085,sub66,pub1,13,16107,268,16388
1,1,10,1,1000,124085,sub98,pub1,13,16129,303,16445
1,1,10,1,1000,124085,sub35,pub1,13,16134,368,16515
1,1,10,1,1000,124085,sub78,pub1,13,16274,398,16685
1,1,10,1,1000,124085,sub19,pub1,13,16474,417,16904
1,1,10,1,1000,124085,sub42,pub1,13,16522,463,16998
1,1,10,1,1000,124085,sub2,pub1,13,16593,528,17134
1,1,10,1,1000,124085,sub68,pub1,13,16722,514,17249
1,1,10,1,1000,124085,sub62,pub1,13,16731,641,17385
1,1,10,1,1000,124085,sub18,pub1,13,16901,689,17603
1,1,10,1,1000,124085,sub39,pub1,13,16971,722,17706
1,1,10,1,1000,124085,sub25,pub1,13,17024,797,17834
1,1,10,1,1000,124085,sub26,pub1,13,17056,878,17947
1,1,10,1,1000,124085,sub76,pub1,13,17269,821,18103
1,1,10,1,1000,124085,sub58,pub1,13,17283,887,18183
1,1,10,1,1000,124085,sub30,pub1,13,17309,947,18269
1,1,10,1,1000,124085,sub22,pub1,13,17353,990,18356
1,1,10,1,1000,124085,sub40,pub1,13,17394,1107,18514
1,1,10,1,1000,124085,sub95,pub1,13,17430,1186,18629
1,1,10,1,1000,124085,sub79,pub1,13,17741,1091,18845
1,1,10,1,1000,124085,sub9,pub1,13,17800,1115,18928
1,1,10,1,1000,124085,sub20,pub1,13,17832,1206,19051
1,1,10,1,1000,124085,sub59,pub1,13,17821,1278,19112
1,1,10,1,1000,124085,sub85,pub1,13,17897,1305,19215
1,1,10,1,1000,124085,sub54,pub1,13,17926,1342,19281
1,1,10,1,1000,124085,sub12,pub1,13,17937,1443,19393
1,1,10,1,1000,124085,sub31,pub1,13,17939,1601,19553
1,1,10,1,1000,124085,sub53,pub1,13,18082,1602,19697
1,1,10,1,1000,124085,sub55,pub1,13,18155,1647,19815
1,1,10,1,1000,124085,sub100,pub1,13,18232,1695,19940
1,1,10,1,1000,124085,sub69,pub1,13,18310,1736,20059
1,1,10,1,1000,124085,sub27,pub1,13,18607,1727,20347
1,1,10,1,1000,124085,sub91,pub1,13,18597,1783,20393
1,1,10,1,1000,124085,sub7,pub1,13,18676,1907,20596
1,1,10,1,1000,124085,sub63,pub1,13,18940,1825,20778
1,1,10,1,1000,124085,sub45,pub1,13,19226,1739,20978
1,1,10,1,1000,124085,sub24,pub1,13,19294,1752,21059
1,1,10,1,1000,124085,sub1,pub1,13,19374,2195,21582
1,1,10,1,1000,124085,sub96,pub1,13,20686,2822,23521
1,1,10,1,1000,124085,sub41,pub1,13,20711,2914,23638
1,1,10,1,1000,124085,sub37,pub1,13,20776,2976,23765
1,1,10,1,1000,124085,sub71,pub1,13,22044,2965,25022
1,1,10,1,1000,124085,sub67,pub1,13,22484,2975,25472
1,1,10,1,1000,124085,sub32,pub1,13,22802,3078,25893
1,1,10,1,1000,124085,sub56,pub1,13,22846,3220,26079
1,1,10,1,1000,124085,sub61,pub1,13,23287,3236,26536
1,1,10,1,1000,124085,sub15,pub1,13,23322,3285,26620
1,1,10,1,1000,124085,sub8,pub1,13,23381,3386,26780
1,1,10,1,1000,124085,sub17,pub1,13,23506,3429,26948
1,1,10,1,1000,124085,sub29,pub1,13,23978,3444,27435
1,1,10,1,1000,124085,sub48,pub1,13,24672,3205,27890
1,1,10,1,1000,124085,sub5,pub1,13,25872,2673,28558
1,1,10,1,1000,124085,sub60,pub1,13,26130,2577,28720
1,1,10,1,1000,124085,sub33,pub1,13,28142,1654,29809
1,1,10,1,1000,124085,sub47,pub1,13,28466,1515,29994
1,1,10,1,1000,124085,sub51,pub1,13,29853,910,30776
1,1,10,1,1000,124085,sub50,pub1,13,41222,85,41320
1,1,10,1,1000,124085,sub28,pub1,13,50029,142,50184
1,1,10,1,1000,124085,sub84,pub1,13,50886,86,50985
1,1,10,1,1000,124085,sub21,pub1,13,51531,99,51643
1,1,10,1,1000,124085,sub89,pub1,13,59081,147,59241
1,1,10,1,1000,124085,sub14,pub1,13,59212,102,59327
1,1,10,1,1000,124085,sub3,pub1,13,59866,161,60040
1,1,10,1,1000,124085,sub16,pub1,13,61173,226,61412
1,1,10,1,1000,124085,sub34,pub1,13,67415,89,67517
1,1,10,1,1000,124085,sub73,pub1,13,68874,145,69032
1,1,10,1,1000,124085,sub64,pub1,13,72518,84,72615
1,1,10,1,1000,124085,sub68,pub1,12,41428,272,41712
1,1,10,1,1000,124085,sub44,pub1,12,43489,88,43589
1,1,10,1,1000,124085,sub95,pub1,12,45657,92,45761
1,1,10,1,1000,124085,sub24,pub1,12,45723,195,45930
1,1,10,1,1000,124085,sub55,pub1,12,47963,98,48073
1,1,10,1,1000,124085,sub93,pub1,12,48465,84,48561
1,1,10,1,1000,124085,sub74,pub1,12,48581,92,48685
1,1,10,1,1000,124085,sub100,pub1,12,49007,85,49104
1,1,10,1,1000,124085,sub11,pub1,12,50167,86,50265
1,1,10,1,1000,124085,sub12,pub1,12,51249,101,51362
1,1,10,1,1000,124085,sub31,pub1,12,51401,230,51643
1,1,10,1,1000,124085,sub80,pub1,12,51920,408,52340
1,1,10,1,1000,124085,sub52,pub1,12,52243,486,52741
1,1,10,1,1000,124085,sub8,pub1,12,52714,582,53308
1,1,10,1,1000,124085,sub22,pub1,12,52905,599,53516
1,1,10,1,1000,124085,sub48,pub1,12,54797,637,55446
1,1,10,1,1000,124085,sub89,pub1,12,54816,708,55536
1,1,10,1,1000,124085,sub57,pub1,12,56031,634,56677
1,1,10,1,1000,124085,sub15,pub1,12,56096,649,56757
1,1,10,1,1000,124085,sub51,pub1,12,57182,449,57643
1,1,10,1,1000,124085,sub98,pub1,12,57295,539,57846
1,1,10,1,1000,124085,sub75,pub1,12,59465,900,60377
