nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,1,10,1000,124085,sub2,pub1,12,7446,470,7928
1,1,1,10,1000,124085,sub10,pub1,12,7494,510,8016
1,1,1,10,1000,124085,sub3,pub5,12,5362,586,5960
1,1,1,10,1000,124085,sub6,pub3,12,5968,634,6614
1,1,1,10,1000,124085,sub5,pub1,12,7622,678,8312
1,1,1,10,1000,124085,sub1,pub1,12,7666,706,8384
1,1,1,10,1000,124085,sub8,pub2,13,6510,764,7287
1,1,1,10,1000,124085,sub9,pub3,12,6143,807,6962
1,1,1,10,1000,124085,sub4,pub8,12,4247,851,5110
1,1,1,10,1000,124085,sub7,pub7,13,4970,911,5894
1,1,1,10,1000,124085,sub2,pub3,12,6325,909,7246
1,1,1,10,1000,124086,sub10,pub10,13,3732,806,4551
1,1,1,10,1000,124085,sub3,pub2,13,6945,869,7827
1,1,1,10,1000,124085,sub6,pub2,13,7033,860,7906
1,1,1,10,1000,124085,sub5,pub5,12,6144,861,7017
1,1,1,10,1000,124085,sub8,pub7,13,5620,768,6401
1,1,1,10,1000,124085,sub9,pub5,12,6403,794,7209
1,1,1,10,1000,124085,sub4,pub3,12,7074,784,7870
1,1,1,10,1000,124085,sub1,pub4,12,6717,860,7589
1,1,1,10,1000,124085,sub7,pub6,12,6372,867,7251
1,1,1,10,1000,124086,sub2,pub10,13,4573,868,5454
1,1,1,10,1000,124085,sub10,pub5,12,7129,470,7611
1,1,1,10,1000,124085,sub8,pub8,12,5765,565,6342
1,1,1,10,1000,124085,sub5,pub4,12,7337,636,7985
1,1,1,10,1000,124085,sub6,pub1,12,9310,712,10034
1,1,1,10,1000,124086,sub3,pub10,13,5014,800,5827
1,1,1,10,1000,124085,sub9,pub1,12,9394,892,10298
1,1,1,10,1000,124085,sub4,pub5,12,7315,882,8209
1,1,1,10,1000,124085,sub7,pub1,12,9664,811,10487
1,1,1,10,1000,124085,sub2,pub5,12,7576,810,8398
1,1,1,10,1000,124085,sub10,pub4,12,7862,813,8687
1,1,1,10,1000,124085,sub5,pub9,19,6066,737,6822
1,1,1,10,1000,124085,sub6,pub4,12,8136,732,8880
1,1,1,10,1000,124085,sub3,pub3,12,8593,725,9330
1,1,1,10,1000,124085,sub8,pub5,12,8035,809,8856
1,1,1,10,1000,124085,sub4,pub2,13,9192,713,9918
1,1,1,10,1000,124085,sub9,pub4,12,8419,792,9223
1,1,1,10,1000,124085,sub7,pub2,13,9296,789,10098
1,1,1,10,1000,124085,sub2,pub2,13,9385,781,10179
1,1,1,10,1000,124085,sub10,pub6,12,8288,784,9084
1,1,1,10,1000,124085,sub5,pub7,13,7908,780,8701
1,1,1,10,1000,124085,sub1,pub2,13,9614,832,10459
1,1,1,10,1000,124086,sub6,pub10,13,6577,869,7459
1,1,1,10,1000,124085,sub3,pub1,12,10956,870,11838
1,1,1,10,1000,124085,sub4,pub7,13,8258,780,9051
1,1,1,10,1000,124085,sub8,pub4,12,9388,612,10012
1,1,1,10,1000,124085,sub2,pub6,12,8994,679,9685
1,1,1,10,1000,124085,sub10,pub3,12,9886,677,10575
1,1,1,10,1000,124085,sub5,pub6,12,9180,678,9870
1,1,1,10,1000,124085,sub6,pub6,12,9352,583,9947
1,1,1,10,1000,124085,sub3,pub6,12,9440,581,10033
1,1,1,10,1000,124085,sub4,pub6,12,9528,573,10113
1,1,1,10,1000,124085,sub2,pub9,19,8145,485,8649
1,1,1,10,1000,124085,sub1,pub6,12,9783,489,10284
1,1,1,10,1000,124085,sub6,pub5,12,10181,405,10598
1,1,1,10,1000,124085,sub8,pub3,12,11015,224,11251
1,1,1,10,1000,124085,sub6,pub8,12,9829,86,9927
1,1,1,10,1000,124085,sub4,pub1,12,14630,88,14730
1,1,1,10,1000,124085,sub6,pub7,13,12400,101,12514
1,1,1,10,1000,124086,sub8,pub10,13,10999,168,11180
1,1,1,10,1000,124085,sub3,pub4,12,13499,88,13599
1,1,1,10,1000,124085,sub7,pub8,12,12093,88,12193
1,1,1,10,1000,124085,sub1,pub8,12,12360,90,12462
1,1,1,10,1000,124085,sub10,pub8,12,12619,85,12716
1,1,1,10,1000,124085,sub9,pub8,12,13389,85,13486
1,1,1,10,1000,124085,sub6,pub9,19,13161,86,13266
1,1,1,10,1000,124085,sub8,pub1,12,17425,89,17526
1,1,1,10,1000,124085,sub3,pub7,13,15035,86,15134
1,1,1,10,1000,124085,sub7,pub3,12,16373,93,16478
1,1,1,10,1000,124086,sub9,pub10,13,14025,97,14135
1,1,1,10,1000,124086,sub1,pub10,13,14071,135,14219
1,1,1,10,1000,124085,sub4,pub4,12,16492,111,16615
1,1,1,10,1000,124085,sub5,pub8,12,15252,86,15350
1,1,1,10,1000,124085,sub2,pub4,12,17912,89,18013
1,1,1,10,1000,124085,sub8,pub6,12,17579,133,17724
1,1,1,10,1000,124085,sub4,pub9,19,16065,182,16266
1,1,1,10,1000,124085,sub9,pub2,13,18867,219,19099
1,1,1,10,1000,124085,sub10,pub2,13,19061,142,19216
1,1,1,10,1000,124085,sub7,pub9,19,16364,199,16582
1,1,1,10,1000,124085,sub5,pub3,12,19838,86,19936
1,1,1,10,1000,124085,sub9,pub7,13,18816,86,18915
1,1,1,10,1000,124085,sub7,pub5,12,19920,86,20018
1,1,1,10,1000,124085,sub3,pub9,19,18636,88,18743
1,1,1,10,1000,124086,sub4,pub10,13,18521,89,18623
1,1,1,10,1000,124085,sub9,pub6,12,21010,103,21125
1,1,1,10,1000,124085,sub2,pub7,13,20558,164,20735
1,1,1,10,1000,124086,sub5,pub10,13,19242,166,19421
1,1,1,10,1000,124085,sub1,pub3,12,22036,139,22187
1,1,1,10,1000,124085,sub7,pub4,12,21816,125,21953
1,1,1,10,1000,124085,sub8,pub9,19,20227,89,20335
1,1,1,10,1000,124085,sub9,pub9,19,20815,88,20922
1,1,1,10,1000,124085,sub1,pub9,19,20935,88,21042
1,1,1,10,1000,124085,sub3,pub8,12,21729,83,21824
1,1,1,10,1000,124086,sub7,pub10,13,21045,111,21169
1,1,1,10,1000,124085,sub2,pub8,12,21775,189,21976
1,1,1,10,1000,124085,sub1,pub7,13,22645,104,22762
1,1,1,10,1000,124085,sub10,pub7,13,22775,87,22875
1,1,1,10,1000,124085,sub5,pub2,13,24576,94,24683
1,1,1,10,1000,124085,sub1,pub5,12,23738,87,23837
1,1,1,10,1000,124085,sub10,pub9,19,22185,87,22291
1,1,1,10,1000,124085,sub1,pub1,12,7122,458,7592
1,1,1,10,1000,124085,sub3,pub5,13,5230,496,5739
1,1,1,10,1000,124085,sub5,pub1,12,7210,542,7764
1,1,1,10,1000,124085,sub10,pub1,12,7254,578,7844
1,1,1,10,1000,124085,sub4,pub3,14,5994,522,6530
1,1,1,10,1000,124085,sub8,pub2,13,6284,588,6885
1,1,1,10,1000,124085,sub6,pub3,14,5893,675,6582
1,1,1,10,1000,124085,sub9,pub3,14,6021,752,6787
1,1,1,10,1000,124085,sub2,pub3,14,6061,812,6887
1,1,1,10,1000,124085,sub7,pub2,13,6389,857,7259
