nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,500,10,10,1432,sub198,pub1,27,5,39,71
1,1,500,10,10,1432,sub424,pub1,27,12,73,112
1,1,500,10,10,1432,sub420,pub1,27,13,111,151
1,1,500,10,10,1432,sub448,pub1,27,16,147,190
1,1,500,10,10,1432,sub450,pub1,27,21,182,230
1,1,500,10,10,1432,sub264,pub1,27,25,218,270
1,1,500,10,10,1432,sub426,pub1,27,34,249,310
1,1,500,10,10,1432,sub467,pub1,27,36,288,351
1,1,500,10,10,1432,sub180,pub1,27,38,327,392
1,1,500,10,10,1432,sub85,pub1,27,40,363,430
1,1,500,10,10,1432,sub265,pub1,27,41,402,470
1,1,500,10,10,1432,sub181,pub1,27,50,433,510
1,1,500,10,10,1432,sub422,pub1,27,53,472,552
1,1,500,10,10,1432,sub322,pub1,27,56,507,590
1,1,500,10,10,1432,sub459,pub1,27,58,545,630
1,1,500,10,10,1432,sub343,pub1,27,61,582,670
1,1,500,10,10,1432,sub487,pub1,27,64,621,712
1,1,500,10,10,1432,sub25,pub1,27,65,660,752
1,1,500,10,10,1432,sub158,pub1,27,67,697,791
1,1,500,10,10,1432,sub182,pub1,27,69,736,832
1,1,500,10,10,1432,sub432,pub1,27,76,768,871
1,1,500,10,10,1432,sub407,pub1,27,78,806,911
1,1,500,10,10,1432,sub346,pub1,27,80,844,951
1,1,500,10,10,1432,sub247,pub1,27,82,882,991
1,1,500,10,10,1432,sub177,pub1,27,83,921,1031
1,1,500,10,10,1432,sub129,pub1,27,84,959,1070
1,1,500,10,10,1432,sub194,pub1,27,92,991,1110
1,1,500,10,10,1432,sub153,pub1,27,94,1029,1150
1,1,500,10,10,1432,sub396,pub1,27,97,1067,1191
1,1,500,10,10,1432,sub187,pub1,27,98,1105,1230
1,1,500,10,10,1432,sub397,pub1,27,99,1144,1270
1,1,500,10,10,1432,sub215,pub1,27,106,1177,1310
1,1,500,10,10,1432,sub213,pub1,27,108,1215,1350
1,1,500,10,10,1432,sub454,pub1,27,114,1250,1391
1,1,500,10,10,1432,sub349,pub1,27,122,1282,1431
1,1,500,10,10,1432,sub37,pub1,27,127,1317,1471
1,1,500,10,10,1432,sub268,pub1,27,133,1350,1510
1,1,500,10,10,1432,sub146,pub1,27,134,1389,1550
1,1,500,10,10,1432,sub87,pub1,27,136,1427,1590
1,1,500,10,10,1432,sub289,pub1,27,139,1464,1630
1,1,500,10,10,1432,sub111,pub1,27,142,1502,1671
1,1,500,10,10,1432,sub23,pub1,27,144,1540,1711
1,1,500,10,10,1432,sub105,pub1,27,147,1577,1751
1,1,500,10,10,1432,sub327,pub1,27,149,1615,1791
1,1,500,10,10,1432,sub428,pub1,27,149,1654,1830
1,1,500,10,10,1432,sub234,pub1,27,152,1691,1870
1,1,500,10,10,1432,sub151,pub1,27,153,1730,1910
1,1,500,10,10,1432,sub100,pub1,27,155,1768,1950
1,1,500,10,10,1432,sub375,pub1,27,166,1797,1990
1,1,500,10,10,1432,sub209,pub1,27,169,1835,2031
1,1,500,10,10,1432,sub152,pub1,27,175,1868,2070
1,1,500,10,10,1432,sub382,pub1,27,179,1905,2111
1,1,500,10,10,1432,sub165,pub1,27,180,1943,2150
1,1,500,10,10,1432,sub170,pub1,27,186,1977,2190
1,1,500,10,10,1432,sub11,pub1,27,192,2011,2230
1,1,500,10,10,1432,sub101,pub1,27,193,2050,2270
1,1,500,10,10,1432,sub484,pub1,27,194,2090,2311
1,1,500,10,10,1432,sub89,pub1,27,196,2127,2350
1,1,500,10,10,1432,sub460,pub1,27,202,2161,2390
1,1,500,10,10,1432,sub69,pub1,27,205,2199,2431
1,1,500,10,10,1432,sub388,pub1,27,207,2236,2470
1,1,500,10,10,1432,sub52,pub1,27,208,2276,2511
1,1,500,10,10,1432,sub75,pub1,27,210,2314,2551
1,1,500,10,10,1432,sub145,pub1,27,216,2349,2592
1,1,500,10,10,1432,sub230,pub1,27,218,2386,2631
1,1,500,10,10,1432,sub56,pub1,27,219,2424,2670
1,1,500,10,10,1432,sub176,pub1,27,224,2460,2711
1,1,500,10,10,1432,sub221,pub1,27,227,2497,2751
1,1,500,10,10,1432,sub104,pub1,27,228,2536,2791
1,1,500,10,10,1432,sub212,pub1,27,231,2572,2830
1,1,500,10,10,1432,sub228,pub1,27,232,2611,2870
1,1,500,10,10,1432,sub425,pub1,27,236,2648,2911
1,1,500,10,10,1432,sub337,pub1,27,237,2686,2950
1,1,500,10,10,1432,sub77,pub1,27,238,2725,2990
1,1,500,10,10,1432,sub178,pub1,27,240,2763,3030
1,1,500,10,10,1432,sub46,pub1,27,241,2802,3070
1,1,500,10,10,1432,sub443,pub1,27,242,2841,3110
1,1,500,10,10,1432,sub227,pub1,27,245,2878,3150
1,1,500,10,10,1432,sub354,pub1,27,247,2917,3191
1,1,500,10,10,1432,sub298,pub1,27,247,2956,3230
1,1,500,10,10,1432,sub303,pub1,27,249,2994,3270
1,1,500,10,10,1432,sub173,pub1,27,286,2997,3310
1,1,500,10,10,1432,sub236,pub1,27,327,2996,3350
1,1,500,10,10,1432,sub219,pub1,27,371,2992,3390
1,1,500,10,10,1432,sub192,pub1,27,404,2999,3430
1,1,500,10,10,1432,sub331,pub1,27,446,2998,3471
1,1,500,10,10,1432,sub197,pub1,27,448,3035,3510
1,1,500,10,10,1432,sub71,pub1,27,485,3038,3550
1,1,500,10,10,1432,sub110,pub1,27,526,3038,3591
