nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,1,1,100,12586,sub8,pub1,20,476,395,891
1,1,1,1,100,12586,sub3,pub1,20,516,396,932
1,1,1,1,100,12586,sub5,pub1,20,556,401,977
1,1,1,1,100,12586,sub7,pub1,20,596,403,1019
1,1,1,1,100,12586,sub1,pub1,20,640,409,1069
1,1,1,1,100,12586,sub2,pub1,20,688,400,1108
1,1,1,1,100,12586,sub10,pub1,20,728,408,1156
1,1,1,1,100,12586,sub9,pub1,20,768,409,1197
1,1,1,1,100,12586,sub6,pub1,20,808,409,1237
1,1,1,1,100,12586,sub4,pub1,20,848,417,1285
1,1,1,1,100,12586,sub5,pub1,13,254,210,477
1,1,1,1,100,12586,sub10,pub1,13,499,46,558
1,1,1,1,100,12586,sub2,pub1,13,518,61,592
1,1,1,1,100,12586,sub1,pub1,13,523,85,621
1,1,1,1,100,12586,sub6,pub1,13,570,97,680
1,1,1,1,100,12586,sub3,pub1,13,592,133,738
1,1,1,1,100,12586,sub4,pub1,13,629,145,787
1,1,1,1,100,12586,sub9,pub1,13,699,115,827
1,1,1,1,100,12586,sub7,pub1,13,704,155,872
1,1,1,1,100,12586,sub8,pub1,13,1032,42,1087
1,1,1,1,100,12586,sub5,pub1,20,335,398,753
1,1,1,1,100,12586,sub10,pub1,20,375,402,797
1,1,1,1,100,12586,sub2,pub1,20,415,402,837
1,1,1,1,100,12586,sub1,pub1,20,455,406,881
1,1,1,1,100,12586,sub6,pub1,20,495,406,921
1,1,1,1,100,12586,sub9,pub1,20,535,410,965
1,1,1,1,100,12586,sub7,pub1,20,575,410,1005
1,1,1,1,100,12586,sub3,pub1,20,615,410,1045
1,1,1,1,100,12586,sub4,pub1,20,655,410,1085
1,1,1,1,100,12586,sub8,pub1,20,695,422,1137
1,1,1,1,100,12586,sub5,pub1,12,247,213,472
1,1,1,1,100,12586,sub8,pub1,12,267,245,524
1,1,1,1,100,12586,sub2,pub1,12,300,258,570
1,1,1,1,100,12586,sub4,pub1,12,378,223,613
1,1,1,1,100,12586,sub1,pub1,12,383,230,625
1,1,1,1,100,12586,sub6,pub1,12,391,271,674
1,1,1,1,100,12586,sub7,pub1,12,434,293,739
1,1,1,1,100,12586,sub9,pub1,12,527,253,792
1,1,1,1,100,12586,sub3,pub1,12,536,285,833
1,1,1,1,100,12586,sub10,pub1,12,552,303,867
1,1,1,1,100,12586,sub5,pub1,18,343,399,760
1,1,1,1,100,12586,sub8,pub1,18,383,401,802
1,1,1,1,100,12586,sub2,pub1,18,423,402,843
1,1,1,1,100,12586,sub4,pub1,18,463,406,887
1,1,1,1,100,12586,sub6,pub1,18,503,406,927
1,1,1,1,100,12586,sub1,pub1,18,543,406,967
1,1,1,1,100,12586,sub7,pub1,18,583,406,1007
1,1,1,1,100,12586,sub9,pub1,18,623,407,1048
1,1,1,1,100,12586,sub3,pub1,18,663,413,1094
1,1,1,1,100,12586,sub10,pub1,18,703,414,1135
1,1,1,1,100,12586,sub5,pub1,22,335,398,755
1,1,1,1,100,12586,sub8,pub1,22,375,402,799
1,1,1,1,100,12586,sub2,pub1,22,415,402,839
1,1,1,1,100,12586,sub4,pub1,22,455,406,883
1,1,1,1,100,12586,sub1,pub1,22,495,406,923
1,1,1,1,100,12586,sub6,pub1,22,535,410,967
1,1,1,1,100,12586,sub3,pub1,22,654,331,1007
1,1,1,1,100,12586,sub7,pub1,22,656,372,1050
1,1,1,1,100,12586,sub9,pub1,22,661,408,1091
1,1,1,1,100,12586,sub10,pub1,22,695,414,1131
1,1,1,1,100,12586,sub10,pub1,12,243,180,435
1,1,1,1,100,12586,sub4,pub1,12,260,220,492
1,1,1,1,100,12586,sub1,pub1,12,306,227,545
1,1,1,1,100,12586,sub2,pub1,12,389,190,591
1,1,1,1,100,12586,sub3,pub1,12,404,216,632
1,1,1,1,100,12586,sub9,pub1,12,454,216,682
1,1,1,1,100,12586,sub5,pub1,12,466,245,723
1,1,1,1,100,12586,sub8,pub1,12,489,267,768
1,1,1,1,100,12586,sub6,pub1,12,563,232,807
1,1,1,1,100,12586,sub7,pub1,12,606,223,841
1,1,1,1,100,12586,sub4,pub1,28,312,389,729
1,1,1,1,100,12586,sub3,pub1,28,352,393,773
1,1,1,1,100,12586,sub2,pub1,28,391,395,814
1,1,1,1,100,12586,sub1,pub1,28,431,401,860
1,1,1,1,100,12586,sub10,pub1,28,471,398,897
1,1,1,1,100,12586,sub9,pub1,28,511,413,952
1,1,1,1,100,12586,sub5,pub1,28,555,413,996
1,1,1,1,100,12586,sub8,pub1,28,595,413,1036
1,1,1,1,100,12586,sub6,pub1,28,635,418,1081
1,1,1,1,100,12586,sub7,pub1,28,675,417,1120
1,1,1,1,100,12586,sub99,pub1,13,2498,3005,5516
1,1,1,1,100,12586,sub72,pub1,13,2538,3002,5553
1,1,1,1,100,12586,sub71,pub1,13,2578,3009,5600
1,1,1,1,100,12586,sub13,pub1,13,2618,3009,5640
1,1,1,1,100,12586,sub46,pub1,13,2658,3013,5684
1,1,1,1,100,12586,sub21,pub1,13,2698,3021,5732
1,1,1,1,100,12586,sub10,pub1,13,2738,3021,5772
1,1,1,1,100,12586,sub31,pub1,13,2778,3025,5816
1,1,1,1,100,12586,sub44,pub1,13,2818,3025,5856
1,1,1,1,100,12586,sub92,pub1,13,2862,3022,5897
1,1,1,1,100,12586,sub96,pub1,13,2902,3019,5934
1,1,1,1,100,12586,sub86,pub1,13,2942,3025,5980
1,1,1,1,100,12586,sub64,pub1,13,2982,3029,6024
1,1,1,1,100,12586,sub23,pub1,13,3022,3033,6068
1,1,1,1,100,12586,sub26,pub1,13,3062,3033,6108
1,1,1,1,100,12586,sub45,pub1,13,3182,3073,6268
1,1,1,1,100,12586,sub35,pub1,13,3229,3070,6312
1,1,1,1,100,12586,sub82,pub1,13,3262,3077,6352
1,1,1,1,100,12586,sub98,pub1,13,3302,3077,6392
1,1,1,1,100,12586,sub8,pub1,13,3342,3077,6432
1,1,1,1,100,12586,sub78,pub1,13,3392,3067,6472
1,1,1,1,100,12586,sub66,pub1,13,3422,3077,6512
1,1,1,1,100,12586,sub74,pub1,13,3462,3081,6556
1,1,1,1,100,12586,sub47,pub1,13,3502,3080,6595
1,1,1,1,100,12586,sub97,pub1,13,3833,2942,6788
1,1,1,1,100,12586,sub77,pub1,13,3843,2984,6840
1,1,1,1,100,12586,sub39,pub1,13,3834,3027,6874
1,1,1,1,100,12586,sub41,pub1,13,3833,3067,6913
1,1,1,1,100,12586,sub95,pub1,13,3862,3093,6968
1,1,1,1,100,12586,sub27,pub1,13,3902,3091,7006
1,1,1,1,100,12586,sub69,pub1,13,3982,3097,7092
1,1,1,1,100,12586,sub17,pub1,13,4022,3101,7136
1,1,1,1,100,12586,sub11,pub1,13,4062,3105,7180
1,1,1,1,100,12586,sub56,pub1,13,4102,3105,7220
1,1,1,1,100,12586,sub52,pub1,13,4142,3105,7260
1,1,1,1,100,12586,sub33,pub1,13,4182,3116,7311
1,1,1,1,100,12586,sub40,pub1,13,3847,3490,7350
1,1,1,1,100,12586,sub89,pub1,13,3849,3530,7392
1,1,1,1,100,12586,sub67,pub1,13,4587,2836,7436
1,1,1,1,100,12586,sub60,pub1,13,4592,2872,7477
1,1,1,1,100,12586,sub43,pub1,13,4585,2921,7519
1,1,1,1,100,12586,sub29,pub1,13,4596,2951,7560
1,1,1,1,100,12586,sub28,pub1,13,4598,2993,7604
1,1,1,1,100,12586,sub25,pub1,13,4602,3029,7644
1,1,1,1,100,12586,sub59,pub1,13,4585,3072,7670
1,1,1,1,100,12586,sub55,pub1,13,4605,3110,7728
1,1,1,1,100,12586,sub54,pub1,13,4626,3133,7772
1,1,1,1,100,12586,sub49,pub1,13,4666,3133,7812
1,1,1,1,100,12586,sub91,pub1,13,4706,3133,7852
1,1,1,1,100,12586,sub15,pub1,13,4746,3137,7896
1,1,1,1,100,12586,sub53,pub1,13,4786,3137,7936
1,1,1,1,100,12586,sub93,pub1,13,4826,3133,7972
1,1,1,1,100,12586,sub42,pub1,13,4866,3141,8020
1,1,1,1,100,12586,sub73,pub1,13,4906,3141,8060
1,1,1,1,100,12586,sub6,pub1,13,4946,3145,8104
1,1,1,1,100,12586,sub20,pub1,13,4986,3145,8144
1,1,1,1,100,12586,sub19,pub1,13,5026,3145,8184
1,1,1,1,100,12586,sub100,pub1,13,5066,3149,8228
1,1,1,1,100,12586,sub61,pub1,13,5106,3153,8272
1,1,1,1,100,12586,sub85,pub1,13,5146,3147,8306
1,1,1,1,100,12586,sub80,pub1,13,5186,3153,8352
1,1,1,1,100,12586,sub9,pub1,13,5226,3157,8396
1,1,1,1,100,12586,sub58,pub1,13,5266,3157,8436
1,1,1,1,100,12586,sub32,pub1,13,5346,3117,8476
1,1,1,1,100,12586,sub24,pub1,13,5386,3117,8516
1,1,1,1,100,12586,sub16,pub1,13,6178,2650,8841
1,1,1,1,100,12586,sub50,pub1,13,6138,2691,8842
1,1,1,1,100,12586,sub48,pub1,13,4610,4213,8836
1,1,1,1,100,12586,sub4,pub1,13,5466,3369,8848
1,1,1,1,100,12586,sub3,pub1,13,5426,3412,8851
1,1,1,1,100,12586,sub88,pub1,13,4621,4252,8886
1,1,1,1,100,12586,sub18,pub1,13,6218,2697,8928
1,1,1,1,100,12586,sub83,pub1,13,3368,5588,8969
1,1,1,1,100,12586,sub38,pub1,13,3383,5607,9003
1,1,1,1,100,12586,sub75,pub1,13,6626,2407,9046
1,1,1,1,100,12586,sub94,pub1,13,6666,2413,9092
1,1,1,1,100,12586,sub14,pub1,13,6707,2416,9136
1,1,1,1,100,12586,sub70,pub1,13,6746,2425,9184
1,1,1,1,100,12586,sub81,pub1,13,3842,5358,9213
1,1,1,1,100,12586,sub84,pub1,13,3842,5404,9259
1,1,1,1,100,12586,sub79,pub1,13,3942,5357,9312
1,1,1,1,100,12586,sub51,pub1,13,7042,2298,9353
1,1,1,1,100,12586,sub63,pub1,13,9542,693,10248
1,1,1,1,100,12586,sub7,pub1,13,9583,682,10278
1,1,1,1,100,12586,sub65,pub1,13,9626,789,10428
1,1,1,1,100,12586,sub2,pub1,13,9666,790,10469
1,1,1,1,100,12586,sub87,pub1,13,9706,789,10508
1,1,1,1,100,12586,sub22,pub1,13,9746,778,10537
1,1,1,1,100,12586,sub34,pub1,13,9786,789,10588
1,1,1,1,100,12586,sub30,pub1,13,9830,789,10632
1,1,1,1,100,12586,sub36,pub1,13,9874,786,10673
1,1,1,1,100,12586,sub57,pub1,13,9914,785,10712
1,1,1,1,100,12586,sub62,pub1,13,9954,785,10752
1,1,1,1,100,12586,sub1,pub1,13,9994,789,10796
1,1,1,1,100,12586,sub12,pub1,13,10034,789,10836
1,1,1,1,100,12586,sub37,pub1,13,10074,777,10864
1,1,1,1,100,12586,sub5,pub1,13,10118,785,10916
1,1,1,1,100,12586,sub76,pub1,13,10158,789,10960
1,1,1,1,100,12586,sub90,pub1,13,15563,45,15621
1,1,1,1,100,12586,sub68,pub1,13,17132,674,17819
1,1,1,1,100,12586,sub71,pub1,12,2947,3042,6001
1,1,1,1,100,12586,sub46,pub1,12,2987,3042,6041
1,1,1,1,100,12586,sub13,pub1,12,3027,3046,6085
1,1,1,1,100,12586,sub10,pub1,12,3067,3046,6125
1,1,1,1,100,12586,sub44,pub1,12,3107,3044,6163
1,1,1,1,100,12586,sub31,pub1,12,3147,3045,6204
1,1,1,1,100,12586,sub23,pub1,12,3187,3033,6232
1,1,1,1,100,12586,sub92,pub1,12,3227,3049,6288
1,1,1,1,100,12586,sub86,pub1,12,3267,3049,6328
1,1,1,1,100,12586,sub96,pub1,12,3307,3050,6369
1,1,1,1,100,12586,sub26,pub1,12,3387,3010,6409
1,1,1,1,100,12586,sub78,pub1,12,3427,3050,6489
1,1,1,1,100,12586,sub82,pub1,12,3467,3054,6533
1,1,1,1,100,12586,sub83,pub1,12,3547,3058,6617
1,1,1,1,100,12586,sub94,pub1,12,3587,3059,6658
1,1,1,1,100,12586,sub14,pub1,12,3627,3062,6701
1,1,1,1,100,12586,sub16,pub1,12,3667,3062,6741
1,1,1,1,100,12586,sub57,pub1,12,3707,3062,6781
1,1,1,1,100,12586,sub37,pub1,12,3747,3065,6824
1,1,1,1,100,12586,sub66,pub1,12,3787,3070,6869
1,1,1,1,100,12586,sub2,pub1,12,3827,3074,6913
1,1,1,1,100,12586,sub50,pub1,12,3867,3074,6953
1,1,1,1,100,12586,sub7,pub1,12,3907,3074,6993
1,1,1,1,100,12586,sub34,pub1,12,3947,3074,7033
